IncLevel1	IncLevel2	IncLevelDifference
0.864,0.651,0.857,0.821	0.705,0.756,0.862,0.614	0.064
0.999,0.997,0.998,0.997	0.993,0.999,0.996,0.995	0.002
0.158,0.111,0.115,0.077	0.125,0.188,0.091,0.176	-0.03
0.032,0.037,0.0,0.0	0.009,0.027,0.011,0.011	0.003
0.737,0.65,0.641,0.762	0.616,0.613,0.528,0.526	0.127
0.661,1.0,1.0,1.0	1.0,1.0,1.0,1.0	-0.085
0.91,1.0,1.0,0.98	1.0,1.0,0.991,1.0	-0.025
1.0,1.0,1.0,0.982	1.0,1.0,0.971,1.0	0.003
0.81,0.785,0.717,0.82	0.775,0.798,0.793,0.751	0.004
0.045,0.086,0.088,0.033	0.08,0.081,0.056,0.047	-0.003
1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.6	0.1
1.0,1.0,0.996,0.993	1.0,1.0,1.0,1.0	-0.003
0.289,0.169,0.213,0.213	0.0,0.0,0.0,0.119	0.191
0.047,0.006,0.02,0.006	0.05,0.011,0.005,0.013	0.0
0.0,0.0,0.011,0.0	0.0,0.0,0.0,0.015	-0.001
1.0,0.963,0.996,0.963	0.97,0.977,1.0,0.971	0.001
0.784,0.881,0.827,0.811	0.856,0.883,0.891,0.826	-0.038
0.136,0.198,0.142,0.095	0.187,0.181,0.209,0.189	-0.049
0.322,0.43,0.386,0.377	0.358,0.342,0.455,0.384	-0.006
0.385,0.455,0.444,0.43	0.425,0.398,0.494,0.425	-0.007
0.321,0.399,0.387,0.378	0.365,0.34,0.447,0.373	-0.01
0.329,0.412,0.392,0.382	0.382,0.341,0.453,0.388	-0.012
0.84,0.832,0.914,0.858	0.949,0.88,0.824,0.88	-0.022
0.7,0.638,0.83,0.753	0.892,0.769,0.709,0.763	-0.053
0.724,0.73,0.858,0.77	0.917,0.781,0.738,0.823	-0.044
0.108,0.077,0.014,0.148	0.033,0.059,0.071,0.091	0.023
0.213,0.279,0.235,0.247	0.274,0.165,0.251,0.321	-0.009
0.691,0.854,0.956,0.664	0.916,0.758,0.815,0.85	-0.043
0.0,0.0,0.151,0.0	0.0,0.0,0.0,NA	0.038
0.999,1.0,0.999,1.0	1.0,0.999,0.995,0.999	0.001
0.0,0.0,0.011,0.018	0.0,0.0,0.018,0.0	0.003
0.441,0.365,0.333,0.383	0.373,0.413,0.399,0.403	-0.017
0.708,0.687,0.773,0.657	0.636,0.668,0.577,0.662	0.071
0.743,0.657,0.779,0.743	0.795,0.759,0.81,0.743	-0.046
1.0,1.0,1.0,1.0	0.955,1.0,1.0,1.0	0.011
0.651,0.583,0.354,0.368	0.736,0.482,0.368,0.237	0.033
0.538,0.579,0.277,0.467	0.714,0.429,0.304,0.294	0.03
0.385,0.75,0.407,0.833	0.6,0.6,0.455,0.667	0.013
0.914,0.961,0.928,0.898	0.841,0.935,0.895,0.908	0.03
0.474,0.667,0.368,0.385	0.259,0.44,0.407,0.444	0.086
0.06,0.045,0.03,0.04	0.028,0.024,0.06,0.063	0.0
0.69,0.499,0.552,0.555	0.375,0.581,0.406,0.587	0.087
1.0,1.0,1.0,1.0	1.0,0.985,1.0,1.0	0.004
1.0,0.831,0.888,1.0	0.893,0.848,0.956,0.952	0.017
0.007,0.012,0.015,0.014	0.012,0.0,0.038,0.021	-0.006
0.987,1.0,0.985,0.98	1.0,1.0,1.0,1.0	-0.012
1.0,1.0,1.0,1.0	1.0,0.985,1.0,1.0	0.004
1.0,1.0,1.0,1.0	1.0,1.0,0.984,1.0	0.004
0.931,1.0,1.0,0.991	0.953,0.98,0.96,1.0	0.007
0.013,0.0,0.01,0.0	0.02,0.007,0.0,0.007	-0.003
0.402,NA,1.0,1.0	1.0,1.0,0.0,1.0	0.051
0.124,0.068,0.077,0.229	0.12,0.084,0.131,0.126	0.009
0.492,0.358,0.367,0.611	0.563,0.465,0.371,0.527	-0.025
0.061,0.127,0.181,0.12	0.116,0.108,0.115,0.115	0.009
0.673,0.708,0.716,0.905	0.804,0.818,0.746,0.797	-0.041
1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.5	0.125
0.979,0.97,0.989,1.0	1.0,1.0,0.989,1.0	-0.013
1.0,0.985,0.981,1.0	1.0,0.967,0.963,0.935	0.025
1.0,0.935,0.85,0.977	0.963,1.0,0.907,0.869	0.006
0.16,0.112,0.165,0.129	0.121,0.168,0.151,0.156	-0.008
0.112,0.112,0.119,0.098	0.173,0.147,0.069,0.102	-0.012
0.0,1.0,1.0,0.0	1.0,0.0,1.0,0.594	-0.148
0.252,0.341,0.223,0.237	0.235,0.133,0.257,0.189	0.06
0.0,0.178,0.075,0.039	0.123,0.135,0.0,0.0	0.008
0.958,0.978,0.967,0.948	1.0,0.994,0.993,0.987	-0.031
0.943,0.946,0.986,0.948	0.968,0.978,0.963,0.947	-0.008
NA,0.32,0.0,0.32	0.0,0.0,0.0,0.136	0.179
0.977,1.0,1.0,1.0	1.0,0.983,0.966,1.0	0.007
0.711,0.651,0.577,0.632	0.704,0.661,0.687,0.693	-0.043
0.989,1.0,1.0,1.0	1.0,0.993,1.0,1.0	-0.001
0.996,0.997,0.995,0.993	0.996,0.996,0.996,0.994	-0.0
0.978,0.982,0.976,0.981	0.984,0.979,0.976,0.983	-0.001
0.979,0.889,0.935,0.94	0.931,0.963,0.96,0.934	-0.011
0.976,0.981,0.966,0.984	0.996,0.996,1.0,0.996	-0.02
1.0,1.0,1.0,1.0	0.997,1.0,1.0,1.0	0.001
0.747,0.747,0.757,0.735	0.712,0.701,0.725,0.791	0.014
NA,0.493,1.0,1.0	NA,1.0,1.0,0.0	0.164
1.0,1.0,1.0,1.0	1.0,1.0,0.982,0.982	0.009
1.0,1.0,0.905,0.769	0.882,0.765,0.895,1.0	0.033
1.0,1.0,0.895,1.0	1.0,1.0,1.0,1.0	-0.026
0.994,1.0,1.0,0.985	0.989,0.991,0.995,0.994	0.002
0.726,0.662,0.661,0.66	0.729,0.675,0.601,0.608	0.024
0.906,0.86,0.833,0.83	0.803,0.882,0.941,0.864	-0.015
1.0,1.0,1.0,0.997	0.994,1.0,1.0,1.0	0.001
NA,NA,1.0,1.0	1.0,1.0,0.0,1.0	0.25
0.056,0.031,0.07,0.05	0.091,0.12,0.026,0.066	-0.024
0.006,0.015,0.008,0.018	0.013,0.003,0.011,0.012	0.002
0.868,0.868,0.868,0.925	1.0,1.0,1.0,1.0	-0.118
0.72,1.0,1.0,NA	1.0,0.72,1.0,1.0	-0.023
0.945,0.915,0.873,0.868	0.955,0.936,0.666,0.829	0.054
NA,0.0,1.0,0.0	NA,0.16,0.323,0.489	0.009
0.0,0.0,0.656,NA	0.0,0.489,NA,0.489	-0.107
0.303,0.232,0.301,0.175	0.219,0.214,0.347,0.308	-0.019
0.062,0.084,0.04,0.13	0.018,0.046,0.0,0.0	0.063
0.448,0.309,0.329,0.434	0.401,0.394,0.428,0.405	-0.027
0.382,0.307,0.426,0.41	0.408,0.411,0.354,0.465	-0.028
0.571,0.747,0.33,0.372	0.441,0.181,0.361,0.347	0.172
0.382,0.363,0.47,0.363	0.432,0.359,0.365,0.373	0.012
0.299,0.251,0.257,0.258	0.335,0.312,0.244,0.288	-0.029
0.056,0.083,0.073,0.039	0.013,0.083,0.082,0.031	0.011
0.568,0.488,0.508,0.492	0.446,0.509,0.524,0.517	0.015
0.025,0.107,0.042,0.054	0.06,0.067,0.031,0.062	0.002
NA,1.0,1.0,0.661	NA,NA,1.0,1.0	-0.113
0.745,1.0,0.949,1.0	0.854,0.907,0.921,0.961	0.013
0.0,0.018,0.026,0.0	0.006,0.005,0.013,0.007	0.003
1.0,1.0,0.977,1.0	1.0,1.0,0.992,0.984	0.0
0.824,0.75,0.822,0.52	0.625,0.833,0.818,0.86	-0.055
0.044,0.076,0.04,0.05	0.103,0.07,0.072,0.043	-0.019
0.114,0.124,0.107,0.113	0.129,0.12,0.116,0.129	-0.009
0.908,0.733,0.91,0.78	0.789,0.833,1.0,0.893	-0.046
0.855,0.893,0.872,0.937	0.872,0.937,0.957,0.905	-0.028
1.0,0.926,0.816,0.958	0.966,0.911,0.96,0.914	-0.013
0.093,0.118,0.109,0.106	0.096,0.141,0.084,0.076	0.007
1.0,1.0,0.997,0.994	1.0,1.0,1.0,1.0	-0.002
0.214,0.011,0.1,0.137	0.104,0.227,0.145,0.131	-0.036
0.585,1.0,0.638,0.458	0.543,1.0,0.346,0.649	0.036
1.0,1.0,1.0,1.0	1.0,0.979,1.0,1.0	0.005
0.276,0.264,0.295,0.268	0.308,0.265,0.281,0.315	-0.017
0.999,0.998,0.999,1.0	0.999,0.999,0.998,0.999	0.0
0.077,0.357,0.366,0.471	0.267,0.514,0.286,0.467	-0.066
0.081,0.25,0.405,0.273	0.333,0.375,0.167,0.25	-0.029
1.0,1.0,1.0,1.0	1.0,1.0,0.977,1.0	0.006
0.808,0.82,0.835,0.803	0.799,0.787,0.75,0.743	0.047
0.327,1.0,1.0,1.0	1.0,0.493,0.661,0.745	0.107
1.0,0.994,0.996,0.992	1.0,1.0,0.992,1.0	-0.002
0.959,0.948,0.942,0.885	0.904,0.958,0.953,0.96	-0.01
0.975,1.0,0.987,1.0	1.0,0.984,0.976,1.0	0.001
0.322,0.215,0.178,0.158	0.195,0.141,0.219,0.19	0.032
0.143,0.138,0.118,0.0	0.225,0.138,0.059,0.09	-0.028
0.978,1.0,0.99,1.0	0.987,1.0,0.987,1.0	-0.002
0.056,0.122,0.064,0.037	0.157,0.106,0.171,0.115	-0.068
0.103,0.052,0.099,0.039	0.086,0.127,0.077,0.13	-0.032
0.994,0.994,0.992,1.0	0.988,1.0,0.995,0.99	0.002
1.0,1.0,1.0,1.0	1.0,1.0,0.989,0.99	0.005
0.3,0.235,0.488,0.261	0.372,0.602,0.566,0.403	-0.165
0.989,1.0,1.0,0.974	1.0,0.993,0.992,1.0	-0.005
0.951,0.966,0.994,0.972	1.0,0.979,1.0,0.975	-0.018
0.699,0.693,0.678,0.746	0.73,0.602,0.757,0.757	-0.008
1.0,1.0,1.0,1.0	1.0,0.994,1.0,0.968	0.01
0.981,0.984,0.982,0.982	0.978,0.975,0.975,0.987	0.004
0.027,0.0,0.016,0.007	0.011,0.0,0.009,0.012	0.004
0.0,0.05,0.026,0.044	0.275,0.042,0.069,0.027	-0.073
1.0,1.0,1.0,0.714	1.0,1.0,1.0,1.0	-0.072
0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.012	-0.003
NA,1.0,NA,NA	NA,NA,NA,0.0	1.0
0.014,0.025,0.019,0.01	0.015,0.018,0.018,0.018	-0.0
0.004,0.004,0.006,0.005	0.0,0.0,0.0,0.004	0.004
0.106,0.128,0.166,0.112	0.139,0.13,0.134,0.124	-0.004
0.937,0.707,0.601,0.741	0.83,0.72,0.58,0.84	0.004
0.919,0.883,0.93,0.919	1.0,1.0,1.0,1.0	-0.087
1.0,1.0,1.0,1.0	1.0,1.0,0.983,1.0	0.004
1.0,1.0,1.0,1.0	1.0,1.0,0.989,1.0	0.003
1.0,1.0,1.0,1.0	1.0,1.0,0.983,1.0	0.004
0.016,0.0,0.013,0.0	0.015,0.019,0.0,0.0	-0.001
0.851,0.978,1.0,0.912	0.887,0.944,1.0,0.929	-0.005
1.0,1.0,0.99,0.996	1.0,1.0,1.0,1.0	-0.003
1.0,0.997,1.0,1.0	1.0,1.0,1.0,1.0	-0.001
1.0,1.0,1.0,1.0	0.899,1.0,1.0,1.0	0.025
0.059,0.0,0.0,0.0	0.0,0.0,0.0,0.0	0.015
1.0,1.0,0.954,1.0	1.0,1.0,1.0,1.0	-0.012
0.887,0.877,0.786,0.909	0.834,0.822,0.931,0.906	-0.009
0.96,0.959,0.982,0.973	0.98,0.952,0.976,0.961	0.001
1.0,0.937,0.992,1.0	0.97,1.0,1.0,1.0	-0.01
0.935,0.874,0.879,0.882	0.977,0.919,0.862,0.933	-0.03
1.0,0.997,0.993,0.996	0.997,0.996,0.998,0.995	0.0
1.0,1.0,1.0,1.0	0.996,1.0,1.0,1.0	0.001
0.999,0.996,0.998,0.995	0.998,0.996,0.998,0.998	-0.0
0.23,0.176,0.204,0.146	0.31,0.193,0.079,0.13	0.011
0.992,1.0,0.989,0.993	0.964,0.994,0.982,1.0	0.008
0.995,0.998,1.0,0.998	0.996,0.995,0.996,0.993	0.003
1.0,1.0,0.568,1.0	1.0,0.568,0.33,1.0	0.167
1.0,1.0,1.0,0.961	0.954,1.0,1.0,1.0	0.002
0.981,0.949,0.97,0.991	0.991,0.971,0.984,0.955	-0.002
NA,NA,0.0,0.0	0.188,0.0,NA,0.0	-0.063
0.0,0.029,0.0,0.0	0.0,0.0,0.025,0.0	0.001
0.036,0.01,0.0,0.006	0.008,0.0,0.0,0.0	0.011
1.0,0.649,0.607,1.0	1.0,0.649,0.316,0.236	0.264
0.98,1.0,1.0,0.969	0.98,0.972,1.0,0.962	0.009
0.007,0.0,0.004,0.006	0.011,0.0,0.0,0.005	0.0
1.0,1.0,1.0,1.0	0.996,1.0,1.0,1.0	0.001
0.0,0.294,0.054,0.0	0.098,0.351,0.13,0.098	-0.082
1.0,0.955,1.0,1.0	1.0,0.897,0.889,0.951	0.054
0.0,0.05,0.0,0.037	0.09,0.041,0.0,0.0	-0.011
0.0,0.0,0.0,0.0	0.113,0.308,0.0,0.0	-0.105
0.895,0.946,0.974,1.0	0.972,0.962,0.977,0.94	-0.009
1.0,1.0,1.0,1.0	0.976,0.982,0.907,1.0	0.034
1.0,0.977,0.984,1.0	1.0,1.0,1.0,1.0	-0.01
0.257,0.273,0.319,0.259	0.327,0.313,0.299,0.274	-0.026
0.828,0.963,0.923,0.828	0.855,0.9,0.766,0.85	0.043
0.837,0.845,0.846,0.899	0.817,0.851,0.782,0.822	0.039
0.037,0.099,0.048,0.071	0.047,0.074,0.047,0.068	0.005
0.378,0.455,0.56,0.407	0.286,0.436,0.278,0.5	0.075
0.0,0.0,0.0,0.0	0.005,0.0,0.0,0.003	-0.002
1.0,0.987,0.996,1.0	1.0,0.987,0.996,1.0	0.0
0.141,0.204,0.179,0.093	0.252,0.247,0.129,0.186	-0.049
0.915,0.814,0.846,0.86	0.843,0.805,0.81,0.778	0.05
0.093,0.1,0.075,0.021	0.044,0.056,0.041,0.053	0.024
0.003,0.0,0.001,0.005	0.008,0.004,0.003,0.006	-0.003
0.0,0.797,0.0,0.329	0.395,0.246,0.123,0.495	-0.033
1.0,0.0,0.0,0.303	0.0,0.0,0.466,0.0	0.209
0.63,0.654,0.787,0.745	0.753,0.668,0.789,0.747	-0.035
0.006,0.015,0.037,0.024	0.044,0.01,0.059,0.029	-0.015
1.0,1.0,0.996,1.0	0.996,1.0,1.0,1.0	0.0
0.73,0.555,0.751,0.694	0.786,0.668,0.703,0.69	-0.029
0.41,0.714,0.763,0.727	0.541,0.625,0.693,0.575	0.045
0.484,0.607,0.39,0.488	0.705,0.453,0.545,0.726	-0.115
0.249,0.154,0.194,0.195	0.295,0.205,0.234,0.249	-0.048
0.714,0.78,0.756,0.779	0.745,0.761,0.74,0.76	0.006
NA,1.0,NA,1.0	1.0,1.0,0.456,0.0	0.386
0.407,0.579,0.579,1.0	1.0,0.673,0.256,1.0	-0.091
0.094,0.509,0.342,0.342	0.675,0.438,0.609,0.206	-0.16
0.442,0.442,0.613,NA	1.0,0.442,0.284,1.0	-0.183
0.104,0.366,0.366,0.302	0.591,0.366,0.634,0.366	-0.205
0.12,0.405,0.312,0.338	0.505,0.405,0.731,0.0	-0.116
0.337,0.28,0.341,0.291	0.348,0.292,0.333,0.319	-0.011
0.788,0.729,0.752,0.696	0.727,0.764,0.791,0.761	-0.02
1.0,1.0,1.0,0.996	1.0,1.0,1.0,1.0	-0.001
0.162,0.235,0.174,0.1	0.16,0.216,0.234,0.067	-0.002
1.0,1.0,1.0,1.0	0.955,1.0,1.0,1.0	0.011
0.455,0.6,0.571,0.667	0.5,0.5,0.25,0.286	0.189
0.451,0.378,0.384,0.388	0.402,0.368,0.402,0.296	0.033
0.0,0.32,0.0,0.136	0.0,0.295,0.0,0.0	0.04
0.019,0.016,0.027,0.026	0.025,0.012,0.009,0.016	0.006
NA,0.231,0.0,0.0	0.0,0.475,NA,1.0	-0.415
0.0,0.0,0.0,0.0	0.019,0.107,0.023,0.062	-0.053
0.966,0.952,1.0,0.971	1.0,0.963,0.981,1.0	-0.014
1.0,1.0,1.0,1.0	1.0,0.481,1.0,1.0	0.13
0.532,0.365,0.483,0.386	0.445,0.376,0.471,0.462	0.003
0.656,0.608,0.587,0.651	0.488,0.639,0.665,0.627	0.021
0.789,1.0,0.721,0.956	1.0,0.896,0.866,0.954	-0.062
0.834,0.74,0.823,0.848	0.848,0.828,0.67,0.827	0.018
0.531,0.597,0.532,0.572	0.691,0.523,0.562,0.583	-0.032
0.972,0.958,0.958,1.0	0.977,0.976,0.964,0.963	0.002
0.993,0.997,0.993,0.995	0.978,0.995,0.997,0.992	0.004
1.0,1.0,1.0,1.0	0.667,1.0,1.0,1.0	0.083
0.478,0.553,0.743,0.676	0.638,0.692,0.815,0.616	-0.078
0.326,0.0,0.121,0.0	0.392,0.795,0.0,0.659	-0.35
0.0,0.0,0.0,0.0	0.0,0.0,0.007,0.0	-0.002
0.601,0.541,0.48,0.475	0.581,0.553,0.485,0.593	-0.029
1.0,1.0,1.0,1.0	1.0,0.999,1.0,1.0	0.0
0.001,0.0,0.001,0.0	0.0,0.0,0.0,0.001	0.0
0.0,0.026,0.066,0.011	0.02,0.014,0.0,0.0	0.017
0.885,0.909,0.975,0.909	0.939,0.896,0.921,0.926	-0.001
0.97,0.983,0.996,0.979	0.989,0.978,0.983,0.986	-0.002
0.984,0.997,0.986,0.993	0.998,0.996,0.997,1.0	-0.008
1.0,1.0,1.0,1.0	0.992,1.0,1.0,1.0	0.002
NA,0.0,0.651,1.0	1.0,1.0,1.0,1.0	-0.45
0.075,0.067,0.14,0.07	0.109,0.096,0.082,0.057	0.002
1.0,0.993,1.0,0.995	1.0,0.967,1.0,1.0	0.005
0.02,0.025,0.021,0.003	0.022,0.023,0.019,0.012	-0.002
0.488,0.498,0.386,0.373	0.401,0.462,0.419,0.471	-0.002
1.0,1.0,0.714,0.2	0.846,1.0,1.0,0.5	-0.108
1.0,0.333,1.0,0.6	0.6,0.684,0.333,0.6	0.179
1.0,1.0,0.99,1.0	1.0,1.0,1.0,1.0	-0.002
1.0,0.993,0.991,0.996	0.994,0.981,0.992,0.985	0.007
0.364,0.35,0.274,0.385	0.455,0.44,0.435,0.33	-0.072
0.0,0.031,0.017,0.025	0.033,0.031,0.035,0.01	-0.009
0.527,0.606,0.448,0.678	0.72,0.684,0.581,0.608	-0.084
0.014,0.009,0.016,0.012	0.016,0.01,0.021,0.014	-0.002
0.059,0.028,0.084,0.019	0.07,0.047,0.0,0.056	0.004
0.023,0.05,0.0,0.0	0.014,0.022,0.0,0.0	0.009
0.446,0.411,0.481,0.488	0.479,0.402,0.539,0.518	-0.028
1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.946	0.014
1.0,1.0,1.0,1.0	0.997,1.0,0.997,1.0	0.002
0.495,1.0,0.424,0.873	0.37,0.0,0.495,0.746	0.295
0.644,0.672,0.72,0.668	0.792,0.717,0.712,0.735	-0.063
0.245,0.194,0.131,0.108	0.207,0.079,0.177,0.1	0.029
NA,1.0,1.0,1.0	0.386,1.0,1.0,1.0	0.153
0.019,0.064,0.007,0.01	0.031,0.048,0.043,0.035	-0.014
1.0,1.0,0.987,1.0	1.0,0.99,1.0,1.0	-0.001
0.135,0.115,0.157,0.17	0.183,0.181,0.169,0.146	-0.025
0.705,0.697,0.692,0.7	0.696,0.699,0.698,0.687	0.003
0.332,0.329,0.306,0.236	0.165,0.25,0.176,0.217	0.099
1.0,1.0,1.0,1.0	0.477,1.0,1.0,1.0	0.131
1.0,1.0,0.979,1.0	0.978,1.0,1.0,1.0	0.0
0.083,0.068,0.06,0.046	0.197,0.087,0.098,0.11	-0.059
0.98,1.0,1.0,1.0	1.0,0.987,1.0,1.0	-0.002
0.0,0.054,0.0,0.174	0.0,0.0,0.0,0.0	0.057
NA,0.0,0.331,0.0	0.0,0.0,0.27,0.0	0.043
0.595,0.478,0.423,0.562	0.344,0.393,0.351,0.423	0.137
1.0,1.0,1.0,1.0	1.0,0.913,1.0,1.0	0.022
NA,NA,NA,1.0	NA,0.0,1.0,NA	0.5
NA,1.0,1.0,0.333	NA,1.0,1.0,1.0	-0.222
0.036,0.022,0.042,0.023	0.024,0.034,0.042,0.037	-0.004
0.995,0.99,0.992,0.992	0.993,0.99,0.996,0.995	-0.001
0.22,0.207,0.255,0.246	0.229,0.262,0.188,0.229	0.005
0.008,0.006,0.006,0.009	0.01,0.006,0.008,0.003	0.0
0.226,0.245,0.156,0.181	0.354,0.225,0.222,0.309	-0.075
0.375,NA,0.375,1.0	1.0,0.643,NA,1.0	-0.298
1.0,1.0,1.0,0.94	1.0,1.0,1.0,1.0	-0.015
1.0,1.0,1.0,1.0	1.0,1.0,0.999,1.0	0.0
0.01,0.075,0.018,0.027	0.016,0.015,0.052,0.031	0.004
0.977,0.985,0.983,0.984	0.988,0.997,0.984,0.99	-0.007
0.813,1.0,0.853,0.959	0.795,0.926,0.759,0.659	0.121
0.0,1.0,1.0,0.25	0.231,0.556,1.0,1.0	-0.134
1.0,1.0,1.0,0.972	1.0,1.0,1.0,1.0	-0.007
0.777,0.618,0.859,0.887	0.528,0.567,0.537,0.706	0.201
0.829,0.697,0.916,0.928	0.559,0.784,0.699,0.829	0.125
1.0,0.753,1.0,1.0	0.646,1.0,0.932,0.795	0.095
0.867,1.0,0.765,1.0	0.96,0.933,0.736,1.0	0.001
0.415,0.296,0.375,0.5	0.41,0.5,0.403,0.5	-0.057
NA,1.0,NA,1.0	0.245,1.0,NA,1.0	0.252
1.0,1.0,0.995,1.0	1.0,1.0,1.0,1.0	-0.001
NA,0.0,0.0,1.0	0.0,NA,1.0,1.0	-0.333
0.227,0.228,0.165,0.24	0.176,0.142,0.191,0.183	0.042
1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.983	0.004
0.414,0.359,0.307,0.397	0.363,0.348,0.356,0.3	0.027
0.985,0.987,1.0,0.988	0.952,0.97,0.989,0.976	0.018
0.08,0.053,0.037,0.038	0.071,0.041,0.101,0.023	-0.007
1.0,0.977,0.955,1.0	0.975,1.0,1.0,0.935	0.005
0.167,0.176,0.176,0.172	0.277,0.162,0.217,0.236	-0.05
0.968,1.0,1.0,1.0	0.972,1.0,0.991,0.941	0.016
0.985,1.0,1.0,1.0	0.983,1.0,0.995,0.966	0.01
0.849,0.863,0.879,0.903	0.847,0.86,0.833,0.879	0.019
0.995,0.996,1.0,0.997	1.0,0.996,1.0,1.0	-0.002
0.99,0.991,1.0,0.993	1.0,0.993,1.0,1.0	-0.005
1.0,1.0,1.0,0.997	1.0,0.997,1.0,0.998	0.0
0.988,0.988,0.993,0.992	0.979,0.982,0.986,0.977	0.009
0.581,0.684,0.648,0.607	0.401,0.688,0.732,0.677	0.006
NA,0.0,NA,NA	NA,0.0,1.0,NA	-0.5
0.021,0.018,0.019,0.018	0.028,0.019,0.03,0.019	-0.005
0.8,1.0,1.0,1.0	0.667,1.0,1.0,1.0	0.033
1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.995	0.001
1.0,0.472,0.588,1.0	1.0,0.728,1.0,1.0	-0.167
0.728,1.0,1.0,1.0	1.0,0.843,1.0,1.0	-0.029
0.524,0.344,0.467,0.314	0.34,0.456,0.379,0.395	0.02
1.0,1.0,1.0,1.0	0.93,1.0,1.0,1.0	0.017
0.9,0.96,0.806,0.848	0.946,0.856,0.861,0.895	-0.011
0.178,0.198,0.173,0.212	0.19,0.155,0.163,0.166	0.022
1.0,1.0,1.0,0.998	0.992,0.998,1.0,1.0	0.002
0.683,0.743,0.841,0.921	0.735,0.86,0.886,0.874	-0.042
0.895,1.0,1.0,1.0	0.739,0.85,1.0,0.79	0.129
1.0,1.0,1.0,0.999	1.0,1.0,1.0,1.0	-0.0
1.0,0.778,1.0,1.0	1.0,1.0,0.84,1.0	-0.015
0.568,0.445,0.52,0.568	0.507,0.528,0.596,0.67	-0.05
0.139,0.149,0.163,0.15	0.167,0.16,0.126,0.149	-0.0
0.404,0.27,0.325,0.445	0.153,0.182,0.228,0.278	0.151
0.076,0.0,0.0,0.131	0.0,0.0,0.153,0.0	0.014
0.47,0.825,0.805,0.09	0.321,0.262,0.496,0.47	0.16
0.667,0.491,0.741,0.462	0.708,0.876,0.89,0.72	-0.208
0.984,1.0,0.975,1.0	0.985,0.985,1.0,1.0	-0.003
0.6,0.444,0.708,0.371	0.437,0.508,0.531,0.588	0.015
0.046,0.035,0.053,0.025	0.066,0.053,0.064,0.079	-0.026
0.958,0.973,0.976,0.933	0.965,0.963,0.989,1.0	-0.019
0.611,0.49,0.616,0.555	0.558,0.538,0.629,0.561	-0.003
0.083,0.028,0.094,0.036	0.058,0.063,0.129,0.039	-0.012
0.987,0.937,0.948,0.893	0.939,0.896,0.897,0.957	0.019
0.994,1.0,1.0,1.0	1.0,1.0,1.0,0.996	-0.001
1.0,0.994,1.0,1.0	1.0,1.0,1.0,1.0	-0.002
0.0,0.01,0.013,0.017	0.008,0.009,0.0,0.01	0.003
0.111,0.143,0.135,0.144	0.073,0.147,0.099,0.131	0.021
1.0,1.0,0.933,0.943	0.973,1.0,1.0,1.0	-0.024
0.429,0.333,0.4,0.5	0.556,1.0,0.333,0.636	-0.216
0.132,0.107,0.126,0.046	0.073,0.055,0.183,0.179	-0.02
0.008,0.0,0.004,0.01	0.0,0.008,0.009,0.02	-0.004
0.085,0.1,0.038,0.0	0.0,0.065,0.0,0.0	0.04
0.633,1.0,1.0,1.0	0.775,0.912,1.0,0.812	0.033
0.896,0.838,0.858,0.936	0.812,1.0,0.905,0.721	0.022
0.984,1.0,0.994,1.0	1.0,0.981,1.0,0.971	0.006
0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.302	-0.075
0.022,0.032,0.025,0.041	0.023,0.045,0.033,0.033	-0.004
0.038,0.109,0.084,0.007	0.08,0.077,0.085,0.033	-0.009
0.031,0.022,0.021,0.018	0.027,0.023,0.028,0.021	-0.002
1.0,0.998,1.0,1.0	0.998,1.0,0.998,1.0	0.001
0.007,0.0,0.0,0.003	0.006,0.005,0.009,0.003	-0.003
0.006,0.002,0.006,0.003	0.004,0.005,0.006,0.005	-0.001
1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.977	0.006
0.0,0.005,0.0,0.01	0.0,0.004,0.007,0.0	0.001
1.0,1.0,0.96,1.0	0.941,0.937,1.0,1.0	0.02
0.689,0.759,0.587,0.652	0.82,0.662,0.603,0.551	0.013
0.73,0.635,0.546,0.743	0.649,0.73,0.623,0.498	0.038
1.0,0.97,0.949,0.956	1.0,0.952,0.986,0.957	-0.005
1.0,1.0,0.96,1.0	1.0,1.0,0.951,0.98	0.007
0.139,0.093,0.164,0.088	0.171,0.144,0.171,0.158	-0.04
0.342,0.327,0.242,0.273	0.361,0.297,0.322,0.387	-0.046
0.061,0.0,0.0,0.163	0.156,0.218,0.105,0.0	-0.064
1.0,0.991,1.0,1.0	1.0,1.0,1.0,1.0	-0.002
0.83,0.822,0.864,0.713	0.7,0.862,0.971,0.751	-0.014
0.903,0.858,0.9,0.81	0.839,0.863,0.807,0.826	0.034
0.068,0.055,0.051,0.027	0.075,0.05,0.034,0.048	-0.002
1.0,1.0,1.0,1.0	0.714,0.933,1.0,0.882	0.118
0.991,1.0,0.997,0.993	0.991,0.997,0.992,0.996	0.001
0.999,1.0,1.0,0.999	1.0,1.0,1.0,0.999	-0.0
1.0,1.0,1.0,1.0	1.0,0.976,1.0,1.0	0.006
