ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR
1405	15,19,39,23	3,4,6,9	24,32,35,31	10,5,1,10	153	149	0.623561875724672	0.868608597264964
1406	228,207,338,231	15,21,23,33	274,279,240,249	32,27,35,32	244	149	0.0940095385610004	0.48366864879139
1407	19,27,28,11	82,112,129,162	40,32,29,16	136,143,155,109	466	149	0.374415339110335	0.694797405752982
1408	10,15,29,13	0,0,0,0	8,28,28,19	1,1,0,1	359	149	0.000549023756030276	0.081186887922977
1409	263,261,375,332	2,0,1,2	270,359,297,280	2,1,2,1	179	149	0.999202115572178	0.999202115572178
1410	1793,2001,2839,2370	1,0,0,2	2109,2612,2409,2166	0,0,1,3	152	149	0.778456151091822	0.96989323511493
1411	68,62,92,79	0,0,0,0	55,86,90,55	0,1,0,0	535	149	0.099589129424836	0.488024595215181
1412	33,34,32,55	112,140,152,158	18,41,34,31	131,188,161,150	328	149	0.0182989535416758	0.265921261551283
1413	1,0,4,2	0,7,0,3	0,3,0,0	4,1,5,5	170	149	0.101012609699162	0.491100563287404
1414	42,57,55,56	0,0,0,0	58,58,67,56	3,0,0,0	154	149	0.999202115572178	0.999202115572178
1415	155,190,275,153	200,208,274,287	212,227,216,223	200,265,253,256	503	149	0.252187022250684	0.649480636927186
1416	1,0,5,1	8,11,20,8	3,0,0,6	11,22,12,13	273	149	0.586835679564253	0.843786286793467
1417	3,2,2,3	5,3,5,4	8,15,2,4	8,15,7,7	184	149	0.447361369707966	0.751040378153243
1419	3,11,11,4	35,39,64,50	5,2,12,6	51,60,78,57	164	149	0.196289056550359	0.589365365226077
1420	2,3,4,0	8,7,15,5	1,2,5,2	10,6,5,8	164	149	0.758714044070238	0.964598295685213
1421	0,0,1,0	1,0,0,3	2,3,2,0	0,0,1,0	154	149	0.368661647681346	0.688983774418693
1422	8,1,6,4	20,28,41,29	10,12,4,0	27,34,37,28	154	149	0.920778205073229	0.999202115572178
1425	16,8,13,10	0,0,0,0	14,14,9,13	0,0,0,1	190	149	0.144020588362144	0.531811242704171
1427	13,18,15,19	0,0,0,0	18,31,20,25	0,1,0,0	580	149	0.0946485986434545	0.48366864879139
1430	6,6,28,13	95,122,197,151	29,9,20,15	127,138,151,121	628	149	0.180885379718426	0.564357737242662
1431	22,25,29,23	203,255,352,246	38,22,19,41	301,343,281,278	244	149	0.932023831212918	0.999202115572178
1437	12,12,11,24	26,43,46,28	13,19,20,12	45,28,29,23	259	149	0.447417259969458	0.751040378153243
1438	8,10,9,13	0,0,0,0	8,11,14,8	1,0,0,0	259	149	0.180811758622774	0.564357737242662
1439	73,87,91,124	315,333,403,490	78,79,116,95	351,410,391,386	259	149	0.818502940947495	0.996182077305438
1440	2508,2901,3743,3959	1,0,0,1	3017,3595,3225,3208	0,1,0,0	199	149	0.609638023018989	0.858062797419945
1441	59,64,89,83	3,0,2,0	83,91,103,119	3,7,5,4	447	149	0.0150526175940837	0.242275464133347
1443	3,7,6,6	8,15,15,18	11,6,6,7	19,15,12,12	163	149	0.27189773360106	0.664152305946882
1444	177,217,302,199	17,10,9,15	246,262,265,230	6,25,12,28	689	149	0.795711731371751	0.979019218110017
1445	40,34,70,42	0,2,2,2	47,61,47,53	1,3,3,6	165	149	0.207731046956604	0.603492654482243
1446	0,0,0,0	0,1,3,0	1,0,0,0	0,1,4,0	346	149	0.983775328668795	0.999202115572178
1447	4,2,5,2	0,0,0,0	11,9,10,3	1,0,1,0	378	149	0.00643025209021086	0.194821401005419
1448	18,17,12,14	20,17,20,46	9,16,15,8	17,26,23,15	233	149	0.999202115572178	0.999202115572178
1449	482,581,811,613	2,0,4,2	557,645,606,573	1,8,2,2	239	149	0.513154449714078	0.793854913601252
1450	1,0,1,0	0,0,1,0	2,3,2,1	0,0,0,0	257	149	0.16604687229823	0.547859774587659
1451	2,0,2,0	2,6,10,9	4,4,1,2	4,13,7,3	257	149	0.105062848569607	0.50217919134483
1452	10,10,10,18	5,6,2,5	11,15,11,7	8,3,4,2	158	149	0.942974524324698	0.999202115572178
1453	29,27,57,35	10,15,14,12	30,51,39,45	21,16,13,17	209	149	0.481629235510402	0.773090075452924
1454	135,149,236,226	82,79,122,111	153,174,183,140	92,124,83,80	155	149	0.38358930420898	0.70191206013801
1455	20,1,18,7	261,252,451,320	10,15,10,9	348,435,337,381	182	149	0.999202115572178	0.999202115572178
1456	200,255,388,315	19,28,44,26	266,301,275,259	25,27,23,26	201	149	0.477235558450003	0.769731959972563
1457	0,0,0,0	2,2,2,2	1,2,0,3	1,2,0,6	153	149	9.25074878147525e-05	0.0547181790424261
1458	2,2,2,0	7,12,28,12	0,0,0,6	22,23,28,13	173	149	0.117723823191486	0.506578927740333
1459	9,12,10,19	260,265,344,394	6,13,11,9	274,386,331,210	174	149	0.35379783083422	0.681801758350164
1460	51,72,95,50	270,298,480,264	118,120,124,103	416,536,442,459	185	149	0.0265486135040742	0.312507559953431
1461	8,5,14,6	66,82,93,54	8,10,17,17	64,66,83,69	198	149	0.0392125255325083	0.359785927662979
1463	0,0,0,1	30,48,55,39	0,0,0,0	40,53,49,43	153	149	0.313369951530286	0.672561360740225
1466	1,3,8,1	25,27,32,38	7,11,5,5	32,36,26,25	266	149	0.0248477845384826	0.309363364713359
1467	132,154,196,160	0,1,8,1	182,184,162,166	6,8,1,3	159	149	0.185717185591753	0.568443546067383
1468	226,294,392,352	16,10,15,6	352,413,330,347	17,12,13,11	214	149	0.932369734001502	0.999202115572178
1470	182,223,271,284	4,3,13,7	219,238,248,234	17,11,3,8	153	149	0.412518932450629	0.723430299580599
1471	0,9,6,3	5,3,11,9	1,6,3,3	7,3,3,2	260	149	0.416709284635998	0.726554286992462
1472	3,16,15,12	45,76,92,85	3,11,10,6	74,88,89,81	260	149	0.0303682401999019	0.329592918866825
1473	2178,2443,3486,3663	0,0,0,1	2751,3354,2815,2514	0,0,0,0	625	149	0.293302601530376	0.670872231426987
1474	166,191,203,211	125,126,185,184	185,232,202,194	112,161,147,155	287	149	0.126653479804132	0.506578927740333
1475	544,630,1024,629	6,1,2,2	690,862,762,800	5,7,4,3	501	149	0.244468850374267	0.644189329072502
1476	30,63,57,54	11,8,25,16	45,52,50,49	20,21,26,19	152	149	0.110810166229434	0.506578927740333
1477	50,97,77,58	41,49,55,26	90,88,62,53	49,52,39,27	542	149	0.669216030037821	0.907359420897338
1478	1,3,1,0	51,70,63,68	2,0,0,1	51,82,52,61	209	149	0.476960252315658	0.769731959972563
1479	46,39,61,62	0,3,0,0	40,64,58,56	1,1,0,0	171	149	0.999202115572178	0.999202115572178
1480	15,9,24,12	64,74,110,85	28,22,15,22	70,89,112,88	176	149	0.245875570679757	0.644946341716523
1481	96,114,161,133	2,3,2,3	130,148,152,151	2,5,3,5	186	149	0.473922087321047	0.767068003439601
1482	40,54,95,62	3,1,3,5	69,128,88,71	0,5,2,0	536	149	0.0418147494345764	0.366648798591434
1483	101,100,176,65	3,0,3,3	145,185,160,162	3,0,6,2	919	149	0.677855935706478	0.910923432977713
1484	80,79,140,45	0,0,1,0	102,132,107,121	0,0,5,0	709	149	0.443652935982613	0.750842188144224
1485	13,7,22,9	7,13,11,16	6,5,9,17	17,18,15,23	167	149	0.0448426562574862	0.373111861342452
1486	2,4,5,2	25,19,36,38	7,7,9,8	33,28,46,29	255	149	0.0144220335904655	0.239727078909409
1488	64,59,91,95	13,11,14,10	92,108,99,78	14,6,12,8	183	149	0.0954853413076904	0.48480325651072
1489	89,100,167,93	0,1,4,0	112,157,186,127	3,7,10,12	507	149	0.00266602298621477	0.161773131986229
1490	8,12,31,28	6,18,22,24	19,36,29,26	13,37,31,31	161	149	0.495096929677226	0.777075268446864
1491	146,203,314,201	0,0,0,0	259,302,258,265	1,0,0,0	1084	149	0.127723240694157	0.506578927740333
1492	13,18,31,20	0,0,0,0	21,28,30,17	0,0,1,1	238	149	0.00891619352377337	0.195330684048591
1493	52,67,95,45	1947,2086,2711,2690	57,79,87,50	2200,2328,2247,2012	289	149	0.187429764633123	0.571467555569547
1494	39,49,64,25	1947,2086,2711,2690	36,51,58,34	2200,2328,2247,2012	200	149	0.543631074131887	0.815102104813717
1495	329,404,665,451	17,15,21,12	578,509,472,484	28,27,11,29	382	149	0.246252062695749	0.645218582877233
1496	152,180,231,190	44,31,64,56	186,191,220,167	48,63,49,58	287	149	0.421851262462284	0.72960532674398
1498	6,0,1,3	47,60,91,65	4,7,2,3	55,64,56,46	163	149	0.152867724109321	0.540086815226508
1499	9,10,6,16	179,192,257,250	8,19,9,8	155,230,174,209	377	149	0.410035501796156	0.722257122018547
1500	90,117,156,114	0,0,1,0	110,161,152,107	0,1,0,0	232	149	0.999202115572178	0.999202115572178
1501	144,164,226,160	0,0,0,1	167,247,245,162	0,1,4,0	232	149	0.495174483147756	0.777075268446864
1502	154,152,205,185	0,0,4,1	199,192,176,215	2,2,1,2	182	149	0.457063156848733	0.757290916739568
1503	9,18,25,12	108,113,169,131	11,23,19,18	117,160,116,126	189	149	0.548867814420331	0.817062670131687
1504	364,337,514,612	0,0,0,1	455,513,488,440	0,0,0,0	304	149	0.312325311403976	0.672561360740225
1505	6,14,12,17	3,1,2,0	8,17,9,9	0,2,1,3	174	149	0.789201530473229	0.974556795981033
1506	5,2,5,5	2,3,3,5	4,7,12,6	7,4,9,10	158	149	0.394518020431465	0.709293036733166
1507	13,6,5,4	1,0,0,0	9,6,14,2	0,0,0,0	609	149	0.278066167397515	0.664456043201308
1508	1,1,3,1	16,12,21,29	1,1,2,0	27,24,37,25	193	149	0.208482821396046	0.604497984587065
1511	3,2,2,3	619,642,829,850	3,6,1,5	703,769,707,721	161	149	0.292585587537018	0.670872231426987
1512	0,0,0,0	6,1,4,4	0,1,0,0	3,1,2,2	212	149	0.332442695879869	0.675303672990774
1513	9,13,24,6	47,56,66,66	12,34,19,16	70,74,75,71	174	149	0.352104552688395	0.681718818469435
1514	4,7,18,10	135,112,179,186	14,10,10,12	142,209,169,151	249	149	0.630003252544167	0.871942228263042
1515	3,6,16,10	2,0,4,1	8,5,8,13	1,1,2,2	249	149	0.999202115572178	0.999202115572178
1516	122,124,212,166	2,5,12,7	188,212,214,163	3,5,7,3	815	149	0.0781434639669996	0.447998513296513
1517	0,0,0,0	4,1,2,0	0,1,0,0	3,0,1,1	153	149	0.999202115572178	0.999202115572178
1518	7,3,8,4	1042,1084,1536,1621	4,5,5,2	1217,1347,1298,980	153	149	0.482761428696062	0.773267705269153
1519	32,53,71,54	60,38,55,70	62,106,59,54	53,69,66,55	239	149	0.347289350342813	0.68061871947023
1520	49,39,60,60	5,6,5,4	55,55,65,52	1,7,7,3	162	149	0.521853082211044	0.798157380029506
1521	13,27,32,12	0,0,1,3	18,33,33,11	0,0,0,1	1164	149	0.198895298737752	0.59230322735287
1522	168,168,254,163	38,32,85,46	141,214,188,164	46,59,44,53	170	149	0.454776275709986	0.755569007149391
1523	0,1,0,2	8,5,23,9	0,0,0,1	14,17,7,10	153	149	0.243447419031661	0.644189329072502
1524	18,29,58,44	62,60,113,92	28,34,37,46	86,101,82,81	158	149	0.58245237956669	0.840806790759481
1525	3,2,2,3	470,498,606,677	4,4,1,3	503,606,543,471	236	149	0.528695067843166	0.802914319143411
1526	72,85,115,81	4,0,3,2	87,112,102,130	2,6,1,3	199	149	0.858744475592991	0.999202115572178
1527	3,4,5,6	0,0,0,0	8,1,2,3	0,0,3,0	177	149	0.445151409937242	0.751040378153243
1528	42,36,60,31	2,4,6,3	48,50,30,35	8,6,6,3	177	149	0.0910181714611671	0.481589810480896
1529	22,18,42,30	0,0,0,0	41,38,20,35	0,0,5,0	206	149	0.999202115572178	0.999202115572178
1530	66,97,118,91	8,6,5,5	85,102,73,68	11,20,15,11	181	149	0.000788431357469088	0.0932931316333987
1533	75,66,85,84	0,3,1,1	66,90,84,66	1,2,2,0	212	149	0.999202115572178	0.999202115572178
1534	167,153,259,224	0,0,0,0	152,209,179,165	0,0,0,1	202	149	0.150233886356281	0.538536977982092
1535	1976,2060,2919,2920	648,640,876,883	2361,2511,2218,2267	770,858,720,738	200	149	0.0180176725204755	0.265921261551283
1536	0,1,5,2	0,0,2,0	2,1,0,1	0,0,0,0	182	149	0.999202115572178	0.999202115572178
1537	851,1039,1344,1269	11,7,13,2	1077,1282,1161,1172	5,4,5,3	157	149	0.234782337198792	0.638803649864166
1538	501,543,808,670	0,0,0,0	675,877,785,782	0,1,0,0	1118	149	0.102103160497989	0.493012403547431
1539	6,7,13,5	481,476,697,634	5,5,5,2	445,626,526,578	153	149	0.0602476350941739	0.405710167061328
1540	217,202,352,281	0,2,0,2	235,321,256,240	0,0,0,7	218	149	0.480327558781208	0.771524103242592
1541	692,671,1036,910	0,2,0,2	675,942,777,816	0,0,0,7	214	149	0.447576894841958	0.751040378153243
1542	3,5,10,3	0,0,0,0	3,6,3,1	0,3,1,1	153	149	0.000372798589527545	0.0792125720969086
1543	214,200,349,279	0,0,0,0	233,322,254,239	2,0,0,0	218	149	0.352007414114835	0.681718818469435
1544	211,195,339,276	0,0,0,0	230,319,252,239	2,0,0,0	214	149	0.354632599212236	0.68216319490744
1545	31,34,52,32	323,444,474,531	45,47,39,35	392,569,435,417	213	149	0.497594113931486	0.779157957354001
1547	7,12,16,15	556,630,827,856	10,16,19,13	576,826,670,548	297	149	0.166652637673715	0.547859774587659
1549	38,52,81,81	1,0,4,1	52,50,85,52	0,5,0,2	279	149	0.83121922973033	0.999202115572178
1550	323,330,473,486	0,0,0,0	342,444,427,389	1,1,0,0	357	149	0.00658017334251915	0.194821401005419
1551	2,10,13,6	12,9,11,13	11,15,6,9	20,14,9,6	222	149	0.460570993602574	0.757835080603304
1554	76,53,106,73	49,41,45,59	104,109,140,122	57,51,74,41	409	149	0.0418407335670699	0.366648798591434
1555	5,2,0,10	40,42,59,46	5,9,6,1	73,77,42,57	206	149	0.999202115572178	0.999202115572178
1556	137,123,212,179	7,15,20,15	125,192,177,151	10,10,19,7	164	149	0.323356491350693	0.672561360740225
1557	28,35,51,33	0,0,0,0	40,63,44,50	0,0,0,1	3151	149	0.102648228014282	0.493629486751607
1558	453,577,754,698	4,6,3,5	529,639,542,541	5,7,11,7	218	149	0.034924390390774	0.342867666657972
1559	34,53,51,59	2,0,0,3	30,49,25,46	0,0,0,1	497	149	0.180963831018765	0.564357737242662
1560	0,0,0,0	3,3,5,1	2,0,0,0	1,3,3,3	191	149	0.999202115572178	0.999202115572178
1561	58,89,106,79	0,0,0,1	80,74,90,87	0,0,0,1	211	149	0.974151771257795	0.999202115572178
1562	40,37,51,54	235,290,343,307	37,41,41,48	282,362,294,325	173	149	0.160376558902283	0.545667621699867
1563	1,2,2,1	0,0,2,4	3,2,1,4	0,0,0,0	156	149	0.00530825785851441	0.194821401005419
1566	55,50,54,52	90,83,136,111	50,39,64,43	112,100,101,74	160	149	0.999202115572178	0.999202115572178
1567	240,168,280,209	0,2,1,2	238,225,188,158	0,0,0,0	346	149	0.0081739882289521	0.194821401005419
1568	1537,1625,2292,2067	1,2,6,11	1663,2201,2084,1502	0,4,3,3	153	149	0.220093448326146	0.619973341469308
1571	1,0,0,0	0,4,3,0	0,0,0,1	9,1,1,3	158	149	0.24180807163228	0.641387777446161
1574	0,0,0,0	0,0,2,2	0,0,0,1	1,2,4,3	202	149	0.0782009239186221	0.447998513296513
1575	3,1,0,0	0,0,0,0	1,0,2,0	0,1,0,0	155	149	0.416635953927294	0.726554286992462
1576	201,226,403,345	17,22,34,26	332,352,330,312	41,42,24,29	206	149	0.198917969482488	0.59230322735287
1577	48,43,78,56	3,7,8,2	53,60,61,67	2,8,10,13	156	149	0.255734844822732	0.651314842010646
1578	24,29,45,41	1,1,0,0	19,35,42,28	1,0,0,0	164	149	0.68483820220631	0.912773530376992
1579	158,191,328,196	0,0,0,0	313,387,359,284	0,1,0,0	578	149	0.116232452944519	0.506578927740333
1582	522,581,791,830	18,38,47,65	652,795,776,589	34,34,53,42	185	149	0.838065781331853	0.999202115572178
1584	0,6,3,6	9,6,17,16	1,2,3,0	12,17,9,14	158	149	0.138243588963101	0.523334930378714
1585	3,9,2,7	175,129,205,243	4,4,4,2	167,176,216,159	158	149	0.540600916692957	0.812618658764636
1586	14,7,10,7	0,0,0,0	13,10,17,13	0,0,2,0	318	149	0.233606999775604	0.638803649864166
1587	370,460,597,610	0,2,0,0	463,616,523,612	0,0,0,0	337	149	0.317781520143542	0.672561360740225
1588	1,1,3,0	125,109,180,144	0,0,0,2	179,168,179,171	153	149	0.0980608342604785	0.486236414166955
1589	0,1,2,0	0,0,0,0	2,1,1,0	0,0,3,0	153	149	0.0917024943530853	0.481589810480896
1590	34,26,34,56	49,56,81,77	30,36,28,39	56,64,70,51	274	149	0.891032329863871	0.999202115572178
1591	107,128,177,197	54,45,84,92	135,134,156,105	68,56,79,54	169	149	0.503884150735742	0.785500571450626
1592	2,0,3,1	0,0,0,0	2,0,3,3	0,0,2,2	152	149	0.00357410658621304	0.171362305596205
1593	9,1,11,4	10,9,9,18	1,6,0,3	15,13,10,18	152	149	0.0566994172105102	0.402534558073566
1594	2250,2829,5512,2540	11,9,15,10	4847,5677,5158,4399	20,18,13,17	2825	149	0.999202115572178	0.999202115572178
1596	234,222,372,221	0,3,4,3	334,305,315,272	4,1,1,0	158	149	0.149786509801984	0.538536977982092
1597	17,21,21,11	0,3,4,3	8,9,20,14	4,1,1,0	173	149	0.60260226239454	0.85477035541096
1598	1,6,4,3	218,207,355,213	1,1,3,4	327,297,298,262	164	149	0.161121659517866	0.545667621699867
1601	493,578,657,755	2,0,8,0	584,758,685,538	4,3,0,0	299	149	0.562424150819049	0.825770407271796
1602	1,1,0,0	10,1,8,5	0,1,2,0	8,2,8,7	174	149	0.76460590049733	0.966972952442529
1604	109,119,237,125	0,0,0,0	153,191,184,183	0,0,1,0	338	149	0.136788384114299	0.520323660473361
1605	1,0,0,3	42,43,85,69	3,0,4,3	82,67,64,74	158	149	0.18318557410536	0.567424242895964
1606	3,3,2,4	32,37,72,39	11,3,9,4	51,41,57,59	341	149	0.126862629630945	0.506578927740333
1608	17,22,41,31	253,306,350,378	32,28,31,33	278,299,313,290	170	149	0.127313529345337	0.506578927740333
1609	5,4,2,1	9,3,18,12	5,4,5,6	12,10,13,6	214	149	0.319664191582333	0.672561360740225
1610	2,4,2,2	1,0,0,0	5,4,4,6	0,0,0,0	214	149	0.238685796826088	0.639558998064015
1611	2687,2972,3475,4124	62,61,72,82	2848,3337,3366,2585	89,87,45,61	2452	149	0.636933796953157	0.876295293884293
1612	16,12,41,17	155,167,223,199	11,27,21,23	173,172,193,168	152	149	0.835359185102612	0.999202115572178
1613	0,1,0,1	48,57,73,44	1,0,0,0	43,53,58,54	193	149	0.621344815677399	0.866811810310626
1614	70,117,138,108	0,0,0,0	149,167,145,120	0,0,2,0	166	149	0.350734328936875	0.681718818469435
1615	40,52,62,39	6,16,18,9	46,36,23,43	22,14,14,12	176	149	0.0254540717303573	0.309363364713359
1617	6,4,3,10	2,1,0,10	7,13,4,7	0,2,0,0	186	149	0.00969158950356641	0.199240708350845
1618	11,10,30,11	237,282,442,447	24,25,28,19	301,407,292,294	338	149	0.0125260117897149	0.222831157101244
1619	32,43,78,50	72,92,134,106	38,75,49,66	135,149,104,98	182	149	0.655365614006251	0.89290276331252
1620	102,124,196,192	300,344,511,525	159,192,135,151	421,533,387,416	158	149	0.913051956020801	0.999202115572178
1621	13,13,26,15	10,11,16,8	4,24,8,17	10,5,15,2	158	149	0.850339925216391	0.999202115572178
1622	35,62,68,62	66,60,152,141	48,63,44,49	94,124,100,108	158	149	0.403251638422924	0.717903217839457
1623	8,9,13,8	588,603,911,858	14,14,6,18	644,881,792,671	182	149	0.315213623826181	0.672561360740225
1624	276,355,396,351	0,3,0,1	277,357,408,282	3,2,2,1	173	149	0.149368909078772	0.538536977982092
1625	45,60,87,97	0,5,3,5	103,95,98,80	1,4,8,2	207	149	0.772162667798109	0.968170043460692
1626	19,24,40,26	0,0,0,0	45,37,41,22	0,1,0,0	207	149	0.149593421766583	0.538536977982092
1627	106,154,209,165	10,6,23,9	169,202,158,168	16,16,8,17	155	149	0.595213697691255	0.849666489469447
1628	0,1,3,2	3,3,5,15	2,5,2,2	9,6,12,5	166	149	0.513297300385394	0.793854913601252
1629	7,6,15,10	99,94,146,92	20,14,8,20	133,153,172,130	166	149	0.59457451504036	0.849494747938099
1631	78,119,139,133	0,0,1,0	98,132,128,120	0,0,0,0	240	149	0.304287535755595	0.670872231426987
1632	1,1,0,1	60,52,82,60	0,0,0,0	66,85,59,66	161	149	0.0238061849365546	0.309363364713359
1633	107,87,158,145	6,4,1,9	120,133,102,100	4,8,1,7	156	149	0.892680405617765	0.999202115572178
1634	352,334,503,507	10,8,8,6	413,386,359,365	9,10,17,10	177	149	0.0727196402814344	0.438914971698658
1635	41,50,62,69	1,0,3,0	51,45,60,61	6,4,2,0	177	149	0.22259182351433	0.623995562126665
1636	0,0,2,1	214,245,386,356	1,0,2,0	275,350,298,283	157	149	0.999202115572178	0.999202115572178
1638	4,4,0,3	0,0,8,2	1,4,0,1	0,0,0,0	386	149	0.264548832523514	0.656103289046786
1641	0,0,0,0	0,1,1,0	3,1,1,2	0,0,1,0	185	149	0.00778972847625903	0.194821401005419
1644	313,291,428,322	1,2,0,0	281,378,392,264	3,0,1,0	279	149	0.999202115572178	0.999202115572178
1645	46,30,86,58	2,6,11,10	46,66,59,40	3,11,1,4	377	149	0.175282664237477	0.558516177089363
1646	5,5,4,4	60,80,119,85	3,13,2,3	79,74,85,83	204	149	0.999202115572178	0.999202115572178
1647	2,0,4,1	1,3,4,1	0,0,3,0	6,3,4,3	154	149	0.0480655911236594	0.380580613972376
1648	10,8,16,12	2,2,1,5	14,20,33,20	3,1,0,0	217	149	0.0386498554221001	0.358099702496171
1649	436,524,786,692	0,0,1,0	627,635,629,650	1,0,0,0	635	149	0.999202115572178	0.999202115572178
1651	72,66,84,66	0,0,0,1	69,87,85,88	0,0,0,2	213	149	0.804648331148129	0.986231810505844
1652	0,2,1,5	2,3,4,0	3,6,2,2	4,4,4,8	225	149	0.800142778076255	0.983347750076964
1653	3,0,0,3	2,2,1,0	0,0,0,0	6,2,3,5	163	149	0.00197900368348292	0.145141972432041
1654	407,419,533,648	2631,2537,3443,4259	405,585,497,441	2671,3194,3087,2589	307	149	0.15817682700575	0.545667621699867
1655	87,105,119,96	10,6,8,7	98,149,103,109	5,13,7,11	222	149	0.880029501006507	0.999202115572178
1656	584,818,1665,708	2622,2660,6572,2238	1438,1872,1793,1381	4657,5955,7597,4000	193	149	0.247816715643752	0.647883258799024
1657	109,101,125,134	2,0,1,0	112,105,85,111	0,0,0,1	289	149	0.405326096778795	0.719971129863836
1658	8,7,6,15	44,45,62,63	12,2,9,5	58,75,52,58	161	149	0.237438881648008	0.638803649864166
1659	385,352,581,489	0,0,2,0	499,550,513,470	1,2,0,0	528	149	0.59735090196703	0.850892374505715
1664	2,0,1,1	17,22,37,23	1,0,0,1	29,21,20,9	230	149	0.600375834986066	0.853146682028248
1665	1,0,0,0	17,22,37,23	0,0,0,0	29,21,20,9	153	149	0.386965636849116	0.703854621185743
1666	378,494,564,537	779,750,971,958	529,721,529,523	913,1128,941,838	176	149	0.307539665696614	0.671873360146065
1667	184,272,330,238	26,33,36,36	276,386,292,265	21,35,34,38	176	149	0.179170378006783	0.564357737242662
1668	175,234,286,222	8,9,8,15	247,333,274,238	7,6,2,3	176	149	0.00640464270290209	0.194821401005419
1670	43,80,143,45	54,67,91,81	100,133,103,105	80,77,100,56	721	149	0.0713928166031411	0.438741309306576
1671	78,107,227,101	0,2,0,0	153,183,149,142	4,3,1,3	759	149	0.0182514137455564	0.265921261551283
1672	89,94,175,137	0,2,0,0	133,127,146,93	4,3,1,3	187	149	0.00689581269787076	0.194821401005419
1673	38,28,90,56	2,3,1,5	57,54,50,39	2,3,2,1	187	149	0.673352933896203	0.908930554844892
1674	39,31,99,63	0,3,0,1	58,64,54,44	2,0,0,2	187	149	0.999202115572178	0.999202115572178
1675	2,2,5,5	2,0,1,0	2,5,10,5	1,2,8,1	333	149	0.218216886402896	0.619066130970327
1676	0,2,7,3	1,1,1,0	1,2,0,3	8,6,4,1	182	149	0.0164922778457272	0.251820096279634
1677	0,0,6,0	0,0,0,0	2,2,0,0	0,0,0,1	1144	149	NA	NA
1678	455,440,753,731	10,11,16,16	459,734,714,565	15,20,14,15	174	149	0.310896377897388	0.672561360740225
1679	78,67,108,112	4,0,6,0	56,105,117,89	2,5,5,0	174	149	0.701095955639556	0.927218016234315
1680	0,0,0,1	0,2,0,0	0,0,0,0	1,0,1,0	151	149	NA	NA
1682	137,130,113,169	1,0,2,1	148,175,107,103	1,1,1,0	449	149	0.756838877991606	0.964187514746782
1683	100,126,181,136	135,138,192,128	144,134,111,140	134,175,185,152	155	149	0.388043643766766	0.704073053030804
1684	3,6,9,4	275,314,422,382	2,7,8,4	297,375,351,347	663	149	0.999202115572178	0.999202115572178
1685	0,2,2,2	26,15,34,30	4,0,1,1	36,40,36,26	612	149	0.546882583494443	0.817062670131687
1687	0,1,0,0	37,57,105,71	1,1,4,0	76,61,76,53	153	149	0.139686217303382	0.523971899204436
1689	1,1,2,1	0,0,1,0	5,8,8,6	0,0,0,0	221	149	0.118080180902017	0.506578927740333
1691	428,435,558,553	256,267,391,426	414,504,444,461	264,295,264,273	161	149	0.0519060802335498	0.391113967619678
1692	34,28,47,48	15,8,23,11	30,46,35,36	7,10,17,10	161	149	0.443385286610016	0.750842188144224
1694	4,12,9,4	71,61,59,101	4,12,5,10	51,87,49,71	205	149	0.531333625750998	0.804887250730764
1695	0,0,0,0	1,0,0,1	0,1,0,1	1,0,0,0	567	149	0.417361860981421	0.72696987923708
1696	3,7,7,7	0,0,2,1	7,5,17,8	0,1,0,2	162	149	0.659663833772691	0.896475951008723
1697	4,6,7,4	1,0,0,0	9,6,2,2	0,0,0,0	252	149	0.351032096595209	0.681718818469435
1699	29,42,69,25	663,661,901,1018	64,61,76,66	684,835,841,744	311	149	0.000987729213134836	0.10622578719441
1701	109,161,181,188	4,0,6,12	168,203,153,154	5,2,0,2	1077	149	0.0607233638581358	0.405710167061328
1702	6,1,1,4	95,147,153,116	0,6,1,4	128,170,176,168	179	149	0.549283752636964	0.817062670131687
1703	1,3,0,2	9,23,18,16	2,0,0,1	10,28,10,19	440	149	0.302544555607566	0.670872231426987
1704	5,7,7,6	10,8,3,4	10,8,8,10	4,6,4,4	153	149	0.0818856930797849	0.459180385743861
1705	7,11,9,9	2,1,2,5	12,9,11,14	3,4,1,4	199	149	0.931104112540318	0.999202115572178
1706	7,13,10,9	4,4,7,3	16,9,13,14	6,5,2,8	207	149	0.69158787956552	0.919267934298888
1707	12,12,5,7	2,1,2,5	6,7,7,8	3,4,1,4	195	149	0.359876663283892	0.686904075969901
1708	12,14,6,7	4,4,7,3	10,7,9,8	6,5,2,8	203	149	0.419000797334025	0.728453795651735
1709	2,3,3,5	4,4,7,3	7,4,3,4	6,5,2,8	157	149	0.685158829226348	0.912773530376992
1710	234,267,371,269	3,5,5,4	302,313,303,290	4,5,5,4	160	149	0.999202115572178	0.999202115572178
1711	92,109,145,118	1,0,2,4	103,114,105,105	0,1,0,0	185	149	0.0401577343680295	0.36167414264917
1712	1,5,3,2	303,373,549,505	5,11,4,3	354,415,459,397	188	149	0.0487387683996745	0.380580613972376
1713	346,341,572,434	4,24,23,11	411,507,478,438	10,12,14,6	198	149	0.374149136614136	0.694797405752982
1715	140,151,270,168	0,2,0,0	142,209,167,150	0,0,0,0	248	149	0.366090092256592	0.688983774418693
