ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
50760	1362,1449,2086,2365	0,0,0,0	1629,1799,1613,1660	0,0,3,0	267	149
50761	474,522,687,821	0,0,0,0	518,636,575,560	0,0,1,0	273	149
50762	867,853,1093,1402	2,0,4,2	927,1022,1012,862	1,1,0,0	262	149
50764	561,565,892,661	0,0,2,3	633,730,661,598	0,0,3,1	226	149
50765	520,541,881,666	0,0,0,0	674,689,653,599	3,4,2,2	298	149
50766	356,359,617,479	0,0,0,0	457,441,456,397	3,4,2,2	272	149
50768	294,322,434,440	0,0,0,0	350,452,353,327	1,0,0,0	298	149
50769	410,614,681,803	0,0,0,0	561,603,596,475	0,0,0,4	264	149
50770	503,755,894,944	0,0,0,1	648,770,681,597	0,0,0,0	298	149
50771	418,633,727,723	0,0,0,1	533,676,518,511	0,0,0,2	223	149
50773	290,267,361,280	1,4,4,10	385,339,366,332	5,1,0,3	247	149
50774	444,393,531,437	0,0,1,0	550,530,519,476	2,0,0,0	295	149
50775	417,412,563,448	0,0,0,0	530,529,570,491	0,0,0,2	245	149
50776	449,477,728,521	1,0,1,0	579,612,651,554	0,0,0,0	258	149
50777	459,434,742,522	1,0,0,0	626,588,616,530	0,0,0,0	244	149
50778	383,370,540,428	2,0,0,0	409,443,436,437	0,0,0,0	251	149
50779	208,181,269,232	0,0,0,1	213,246,225,196	0,0,0,0	188	149
50780	311,377,456,387	0,0,0,0	401,417,391,344	0,0,1,0	253	149
50781	447,462,670,596	0,0,0,0	543,563,564,503	0,0,0,1	267	149
50782	523,620,740,768	4,1,1,2	646,674,623,524	4,1,6,5	212	149
50783	584,672,806,807	0,0,0,1	706,719,681,530	1,0,0,1	212	149
50784	129,134,190,185	0,4,1,1	149,155,155,112	0,0,9,0	212	149
50785	188,227,318,319	0,4,1,1	244,251,282,193	0,0,9,0	212	149
50786	647,767,938,943	0,0,0,0	807,818,812,612	0,0,1,2	212	149
50787	754,871,1096,1091	0,0,0,0	939,921,939,729	0,0,0,1	224	149
50788	334,380,518,470	0,0,0,0	384,409,303,333	0,1,0,0	242	149
50789	818,950,1249,1226	1,0,3,0	950,1035,847,811	0,0,0,2	242	149
50790	51,50,79,62	0,0,0,0	77,96,97,75	1,1,0,0	298	149
50791	86,86,121,93	0,0,0,0	113,128,126,139	0,0,0,1	223	149
50792	68,70,111,82	0,0,0,1	80,92,71,109	0,0,0,0	298	149
50793	4,9,4,8	0,0,1,1	7,7,11,7	1,0,0,0	210	149
50794	7,17,12,13	0,0,1,1	17,9,16,7	1,0,0,0	298	149
50795	3,9,10,11	1,2,0,2	4,11,9,4	4,2,1,1	239	149
50796	8,13,14,15	0,0,0,0	13,11,8,9	0,1,0,0	280	149
50797	43,46,79,63	0,0,0,0	63,63,73,64	0,0,1,0	227	149
50798	30,32,54,33	0,0,3,0	36,44,54,39	1,0,0,0	298	149
50799	41,45,92,75	7,6,6,3	54,89,89,67	6,5,11,2	298	149
50800	9,3,0,4	25,15,17,18	7,12,8,8	11,44,22,22	285	149
50801	5,3,0,3	25,15,17,18	4,10,8,7	11,44,22,22	282	149
50802	29,14,15,20	6,3,6,14	12,44,22,20	2,9,13,8	298	149
50803	38,62,51,74	4,0,0,2	46,101,84,69	1,0,0,0	297	149
50804	6,8,4,5	6,3,6,14	4,19,10,1	2,9,13,8	279	149
50805	7,11,6,10	20,28,27,35	4,26,10,2	20,51,42,34	279	149
50806	162,205,287,297	1,0,0,0	233,269,244,185	0,0,1,0	190	149
50807	291,359,465,464	0,1,0,1	307,421,421,385	0,0,0,1	245	149
50808	292,332,459,423	9,24,17,17	360,410,376,330	17,19,17,8	173	149
50809	176,207,243,198	0,0,1,1	213,197,194,176	0,0,0,0	179	149
50810	73,93,115,74	0,0,1,0	91,112,93,81	0,0,0,0	224	149
50812	3084,2925,4448,4416	1,0,4,4	3346,4105,3750,2771	0,1,0,1	298	149
50813	2579,2615,3791,3944	0,0,0,0	3000,3570,3132,2357	3,1,0,0	263	149
50816	18,28,33,20	0,0,0,0	23,34,41,32	2,2,0,0	251	149
50817	12,26,30,23	0,0,0,0	23,27,47,32	0,2,5,0	240	149
50818	171,230,283,221	0,0,1,0	218,266,202,246	0,0,0,0	293	149
50819	226,245,430,305	9,7,5,9	253,318,254,256	12,4,7,10	275	149
50820	93,109,156,118	0,0,1,0	132,125,109,96	0,0,0,0	245	149
50821	192,220,261,229	0,0,0,0	196,254,218,243	0,0,0,1	298	149
50822	152,148,179,150	0,0,0,0	142,176,156,174	0,0,10,0	203	149
50823	0,0,1,0	81,94,147,98	0,2,0,1	127,120,122,126	298	149
50824	178,218,305,213	1,0,0,0	264,240,239,247	0,0,0,0	257	149
50825	2,3,5,7	133,130,178,142	6,2,6,3	152,182,112,173	194	149
50826	255,295,407,320	0,0,0,0	345,365,294,380	1,0,1,0	285	149
50827	937,1047,1343,1563	0,0,1,0	940,1336,1205,967	0,0,0,0	218	149
50828	1070,1178,1591,1757	0,0,1,0	1139,1561,1343,1156	0,3,0,0	268	149
50829	1075,1154,1593,1693	1,2,2,0	1220,1463,1219,1155	0,2,0,2	261	149
50830	470,481,668,729	0,0,1,0	496,644,562,484	0,0,0,0	261	149
50831	413,536,776,730	0,0,1,0	524,639,553,521	0,0,0,0	252	149
50832	1040,1218,1722,1725	27,16,30,31	1262,1472,1230,1204	16,18,23,18	252	149
50833	1,6,5,3	587,678,974,951	5,5,2,1	683,829,724,694	279	149
50834	14,10,13,12	2,1,2,2	6,13,15,18	2,5,2,3	198	149
50835	1,0,0,0	0,0,0,0	1,1,2,1	1,0,4,0	198	149
50836	25,20,28,25	0,0,0,0	22,35,37,32	1,0,4,0	276	149
50837	41,32,49,39	1,0,1,0	28,48,51,48	0,0,0,0	276	149
50838	280,309,485,435	22,14,24,14	328,455,376,325	21,17,14,9	245	149
50839	0,6,2,3	0,0,0,0	2,4,8,2	1,0,0,0	298	149
50840	0,2,0,0	0,1,0,0	4,5,1,0	0,0,0,0	298	149
50844	1,0,0,0	0,0,0,0	0,0,0,0	0,3,0,0	206	149
50845	128,162,261,207	2,0,0,0	221,203,204,166	0,0,0,1	298	149
50846	162,192,240,221	0,1,0,2	230,249,211,187	2,2,1,2	286	149
50847	59,45,51,78	0,1,0,2	49,75,52,57	0,0,0,0	234	149
50849	528,535,660,646	0,0,0,0	512,590,602,525	1,0,0,0	298	149
50850	0,0,1,0	143,198,259,182	0,2,0,4	188,200,251,199	254	149
50851	245,352,474,342	0,0,0,1	361,410,456,365	0,1,2,1	251	149
50853	425,576,774,582	52,71,96,80	635,857,761,676	101,104,102,74	221	149
50854	115,167,265,199	1,2,3,0	215,260,242,193	1,3,5,2	221	149
50855	248,339,500,368	1,2,3,0	398,482,505,373	1,3,5,2	248	149
50856	31,43,64,43	0,0,0,0	59,80,66,45	0,0,0,2	248	149
50857	508,677,915,677	1,1,1,1	719,971,918,786	2,1,1,2	248	149
50858	53,82,100,75	0,0,0,0	65,69,77,78	0,0,0,2	218	149
50859	255,355,441,351	0,0,1,0	388,467,450,347	4,0,3,0	218	149
50860	260,355,431,377	0,0,0,0	372,435,457,374	0,0,0,1	218	149
50861	31,59,76,86	0,0,0,0	59,66,70,65	0,0,0,1	200	149
50862	142,215,306,245	118,160,228,186	212,239,247,215	143,151,191,183	200	149
50863	145,221,289,227	0,0,0,0	185,304,274,257	0,1,0,0	251	149
50864	53,106,126,101	0,4,0,0	72,144,135,118	1,2,1,4	199	149
50865	427,548,652,584	0,0,0,0	583,700,771,599	0,4,0,0	298	149
50866	100,157,212,123	18,15,38,15	145,178,171,162	15,24,23,19	298	149
50867	288,390,527,371	1,1,0,0	442,493,520,437	0,0,0,1	298	149
50868	66,79,128,83	2,6,1,5	98,99,126,110	3,3,4,0	202	149
50869	15,29,44,46	0,0,1,0	34,47,33,24	0,0,0,0	298	149
50870	2,0,3,3	0,0,0,0	1,4,3,5	0,0,0,2	281	149
50871	1,0,2,4	0,0,0,1	4,0,0,4	0,0,0,0	249	149
50872	1,1,0,2	0,0,1,0	2,0,4,4	0,0,0,0	210	149
50873	13,11,23,15	4,5,12,5	26,25,18,20	3,5,2,3	223	149
50874	4,12,23,5	0,5,6,5	21,33,10,22	1,3,1,7	298	149
50877	1361,1567,2228,2165	3,3,3,4	1558,2225,1782,1513	2,9,1,1	298	149
50878	70,89,109,53	662,748,1077,985	84,118,123,110	781,979,816,699	298	149
50879	860,1027,1402,1309	0,0,1,0	1060,1366,1122,956	0,0,0,0	188	149
50880	321,318,461,340	7,6,6,6	309,425,411,292	6,9,10,14	158	149
50881	143,174,215,168	0,0,0,0	168,173,183,142	2,0,0,0	195	149
50882	0,2,3,2	2,0,0,0	2,3,1,3	0,0,0,0	195	149
50883	374,382,513,402	2,0,0,0	431,494,421,354	0,0,0,0	264	149
50884	766,799,1093,828	0,0,0,0	841,1002,911,732	0,0,1,0	264	149
50885	322,393,527,438	0,0,0,0	360,425,402,327	1,0,0,0	273	149
50886	1007,1203,1516,1467	3,3,0,1	1283,1400,1241,1157	0,0,2,0	298	149
50887	787,945,1127,1090	0,0,3,6	1001,1106,946,869	0,4,1,1	212	149
50888	28,37,38,64	5,7,17,19	41,33,36,33	12,8,9,11	242	149
50889	1207,1320,1753,1843	1,2,0,1	1348,1519,1597,1388	0,0,0,3	298	149
50890	96,124,232,188	1,0,0,2	101,171,170,155	0,2,3,4	298	149
50891	243,259,451,291	0,0,0,1	325,370,345,329	1,0,0,0	298	149
50892	547,537,886,794	1,4,6,9	588,735,719,663	0,4,4,5	298	149
50893	472,456,771,695	1,0,0,0	539,597,628,605	0,0,1,0	298	149
50894	427,470,762,689	1,0,0,0	593,599,668,654	0,0,1,0	298	149
50895	1,6,5,7	79,68,77,94	7,10,4,6	55,104,64,73	261	149
50896	123,118,136,137	1,0,0,0	99,163,120,124	0,0,0,0	298	149
50897	3,4,3,0	51,72,57,59	0,1,0,0	58,59,53,54	215	149
50899	22,19,33,20	0,0,0,1	29,29,36,24	0,0,0,0	295	149
50900	28,55,63,47	0,2,0,0	60,73,43,44	0,0,0,0	240	149
50901	16,14,26,27	0,0,0,0	53,16,12,33	2,0,0,0	298	149
50902	146,191,250,260	0,2,1,0	168,250,218,181	0,0,0,0	298	149
50903	5,9,15,5	0,0,1,0	11,24,19,6	0,2,1,0	298	149
50904	7,8,6,2	2,6,3,2	2,4,9,1	3,8,10,1	234	149
50905	2,4,2,0	1,0,0,0	2,2,4,1	0,0,0,1	234	149
50906	0,0,0,0	112,142,174,186	0,0,0,1	107,166,148,124	298	149
50907	5,6,5,6	0,0,0,1	4,7,7,1	0,2,4,0	298	149
50908	40,66,65,41	0,0,0,0	62,73,71,60	0,1,0,0	293	149
50909	87,70,148,90	0,0,0,1	90,131,129,98	0,0,1,0	269	149
50910	71,67,139,78	2,0,0,0	94,128,147,95	0,0,0,0	273	149
50911	78,68,125,98	0,0,0,0	87,121,136,99	0,4,0,0	232	149
50912	85,79,141,120	0,1,0,0	121,136,171,122	0,0,0,0	282	149
50913	67,108,146,93	0,2,0,0	121,103,80,94	0,0,0,1	214	149
50914	104,148,214,119	0,0,1,0	168,155,144,148	0,2,0,0	292	149
50915	84,115,154,101	0,0,0,0	136,139,142,122	0,1,0,0	253	149
50916	91,94,149,94	1,0,0,0	137,138,139,147	0,1,1,0	298	149
50917	0,1,1,2	0,0,0,0	1,0,0,0	1,0,0,0	181	149
50918	2,0,4,1	2,11,5,2	5,6,9,6	9,6,8,8	202	149
50919	8,19,13,9	0,1,1,0	20,17,15,19	0,0,0,0	270	149
50920	1,3,3,1	1,0,3,2	4,4,2,0	0,3,1,0	298	149
50921	2,3,5,2	8,8,10,10	4,8,3,9	8,7,8,7	298	149
50922	168,219,310,221	0,0,0,0	213,228,219,194	0,0,1,0	209	149
50923	549,693,1045,769	0,0,0,0	811,866,704,693	0,0,1,0	298	149
50924	512,593,749,718	0,1,0,0	646,754,653,703	0,0,1,0	298	149
50925	369,386,551,541	1,0,0,0	448,490,429,485	0,0,0,0	298	149
50926	229,286,322,315	7,13,3,7	274,380,330,237	12,8,11,13	233	149
50927	187,244,307,341	101,120,144,136	204,273,250,217	115,163,182,104	290	149
50928	50,56,72,80	101,120,144,136	65,70,53,67	115,163,182,104	248	149
50929	424,449,643,606	0,0,1,0	529,535,535,546	1,1,1,0	298	149
50930	194,203,261,223	180,192,256,245	264,229,238,198	223,232,219,251	298	149
50931	413,463,595,582	0,2,0,0	459,638,539,568	0,0,0,0	279	149
50932	194,189,338,318	0,0,0,0	220,265,232,271	0,0,0,1	274	149
50933	121,135,209,220	0,0,0,0	137,182,145,193	0,0,0,1	277	149
50934	93,123,145,127	48,52,100,100	117,119,112,129	66,89,76,64	176	149
50935	123,173,213,214	1,0,0,0	145,188,159,182	0,0,0,0	298	149
50936	224,259,322,297	5,6,3,4	235,310,275,285	2,0,2,1	286	149
50937	131,170,197,175	0,0,0,1	129,209,167,159	0,0,0,0	298	149
50943	58,51,100,107	1,0,2,0	84,79,93,79	0,0,0,0	245	149
50944	345,397,594,586	0,0,3,2	406,492,467,373	1,1,0,1	291	149
50945	296,323,431,422	0,0,0,0	365,410,387,362	0,0,2,0	258	149
50946	94,87,174,142	0,0,0,0	119,176,139,100	0,0,0,1	239	149
50947	131,121,138,105	0,0,3,0	101,117,138,116	0,2,4,2	193	149
50948	130,106,133,96	0,0,2,0	98,110,133,112	8,0,0,0	298	149
50949	260,267,378,273	1,0,0,0	282,293,349,297	0,0,0,0	284	149
50950	626,657,906,693	0,0,2,0	716,834,833,671	0,0,0,0	298	149
50951	562,514,769,588	0,0,0,0	616,686,637,639	0,3,1,0	284	149
50952	456,419,555,490	23,31,27,12	497,499,475,475	23,31,26,23	274	149
50953	514,547,822,636	0,0,0,2	624,678,710,632	1,0,3,1	250	149
50954	501,553,763,589	1,5,7,2	715,701,626,612	7,1,2,1	298	149
50955	244,260,367,328	0,0,0,0	300,293,329,295	0,0,0,1	280	149
50956	283,350,473,378	0,0,1,0	405,392,385,370	0,0,0,0	298	149
50957	144,200,265,198	4,1,3,1	228,193,203,206	1,2,1,2	239	149
50958	148,186,278,169	0,0,0,0	195,222,196,232	0,0,0,1	266	149
50959	68,84,127,113	0,0,0,0	94,97,115,120	0,0,1,0	298	149
50960	95,126,139,154	0,0,0,1	122,124,108,108	0,0,0,0	298	149
50962	29,33,40,36	101,165,160,168	29,32,22,25	154,136,130,122	295	149
50963	0,2,0,0	0,1,0,3	5,2,3,2	0,0,0,0	284	149
50964	0,3,3,0	101,165,160,168	9,7,4,4	154,136,130,122	284	149
50965	0,3,5,0	14,16,17,19	3,8,1,1	10,19,13,13	284	149
50966	20,46,53,49	0,0,0,1	46,44,47,45	0,0,0,0	291	149
50967	22,42,41,32	1048,1001,1158,1521	28,36,28,30	983,1265,1218,794	230	149
50968	2155,2046,2544,3131	0,1,1,0	2167,2602,2400,1711	0,0,0,0	298	149
50970	79,75,137,92	1,2,4,2	88,88,69,76	0,3,1,5	298	149
50971	149,175,262,185	0,0,0,0	166,163,149,153	1,0,0,0	298	149
50972	70,102,127,95	0,0,0,0	79,76,80,77	1,0,0,0	298	149
50977	327,347,513,521	0,0,3,1	379,445,413,375	0,1,0,0	298	149
50978	225,274,413,370	7,11,9,14	331,323,270,260	5,9,5,13	261	149
50979	206,227,321,302	0,1,0,0	280,293,239,211	0,0,0,0	233	149
50980	219,249,291,298	1,8,2,7	290,321,255,202	7,5,2,1	296	149
50982	1,1,0,1	13,17,9,11	0,1,2,0	9,18,14,12	298	149
50983	4,3,1,3	0,0,1,1	2,5,4,7	0,0,0,2	233	149
50984	9,9,11,10	0,0,1,1	4,14,12,17	0,0,0,2	273	149
50985	0,7,8,2	4,1,2,8	2,2,5,7	3,5,4,2	298	149
50986	135,146,160,165	1,1,1,3	130,198,151,99	2,1,2,0	261	149
50987	5567,5251,8591,7929	1,1,0,1	6452,7777,6638,6547	0,0,0,0	298	149
50988	1833,1676,2797,2574	0,1,0,2	1967,2459,2241,2285	0,0,0,0	298	149
50989	5569,5195,8650,7623	23,31,29,31	5743,7074,6892,6092	35,44,38,22	292	149
50990	2,3,6,6	0,1,0,0	0,1,1,2	0,0,0,0	224	149
50991	2653,2752,4481,3974	0,0,0,3	2964,3571,3507,3240	1,0,1,0	224	149
50992	2386,2278,3786,3410	0,0,0,0	2502,2887,2855,2504	0,1,0,0	224	149
50993	3815,3764,6122,5457	49,31,65,60	4094,5012,4907,4475	41,54,35,37	242	149
50995	216,231,351,296	6,7,9,8	278,285,262,238	6,16,9,12	224	149
50996	102,78,148,102	6,7,9,8	95,107,89,102	6,16,9,12	247	149
50997	0,2,0,0	6,7,9,8	1,0,0,1	6,16,9,12	233	149
50998	0,4,3,2	128,156,219,210	1,1,0,3	194,193,185,149	233	149
51000	156,131,260,188	0,0,0,0	184,170,164,135	0,2,0,0	264	149
51001	150,155,259,200	0,1,0,0	168,211,181,147	0,0,0,0	287	149
51002	89,98,156,121	0,1,0,0	108,129,108,91	0,0,0,0	298	149
51003	127,135,243,188	0,2,0,0	146,218,160,168	0,0,0,0	298	149
51004	66,60,108,85	0,0,0,1	65,85,81,58	0,0,0,0	298	149
51005	22,31,54,37	0,0,0,1	25,47,32,37	0,0,0,0	220	149
51006	85,105,189,142	2,1,0,2	107,181,116,147	0,1,5,0	220	149
51007	1,0,0,0	435,484,523,711	0,0,0,1	486,542,438,448	155	149
51008	851,854,1342,1390	0,0,0,0	983,1076,1112,927	2,0,0,0	262	149
51009	1025,1168,1552,1578	15,26,26,38	1116,1399,1213,1049	44,29,22,23	298	149
51010	434,548,728,768	5,5,4,5	502,655,579,522	0,7,9,5	298	149
51011	720,760,1091,1178	5,5,4,5	842,928,825,811	0,7,9,5	298	149
51012	1304,1363,1920,1967	8,9,30,17	1424,1653,1460,1325	12,10,23,10	298	149
51013	51,74,95,37	1,1,5,0	69,84,62,66	0,1,2,0	276	149
51015	31,20,28,28	0,1,0,0	35,41,53,20	0,0,0,0	276	149
51016	24,15,10,26	1,2,3,0	20,16,22,9	0,5,0,2	264	149
51018	432,555,733,659	0,0,0,0	637,714,562,578	1,0,0,0	245	149
51019	799,761,1208,1156	1,3,5,1	950,1069,949,969	5,0,2,3	298	149
51020	472,436,580,552	4,2,5,0	486,565,551,561	2,3,8,1	234	149
51021	630,693,1118,1092	1,0,3,0	901,1060,942,886	0,0,0,0	286	149
51022	294,278,443,414	99,75,125,113	309,399,414,336	104,107,110,110	161	149
51023	663,618,1050,848	0,0,4,2	724,852,809,719	1,1,1,0	298	149
51024	1428,1398,1671,1968	0,0,0,0	1441,1719,1786,1180	0,2,1,0	197	149
51026	15,5,13,9	3,4,1,9	12,7,13,8	10,6,7,1	298	149
51027	2,0,5,14	0,0,0,4	9,2,3,9	1,0,0,0	298	149
51028	2,0,0,1	2,0,0,0	1,1,1,0	0,0,0,0	164	149
51029	22,22,39,29	0,0,0,1	24,25,26,30	1,0,0,0	213	149
51030	74,105,140,139	1,2,0,2	87,103,84,85	0,3,6,2	255	149
51031	12,23,30,33	0,0,0,0	32,14,23,16	0,0,0,1	197	149
51032	65,98,130,107	0,1,2,0	88,106,100,79	0,0,2,0	262	149
51033	66,94,132,102	1,0,1,0	82,93,97,83	0,0,0,0	262	149
51034	111,157,245,181	1,0,0,0	155,184,159,165	0,0,0,0	256	149
51035	15,20,24,16	0,1,0,0	18,19,23,7	0,0,1,0	218	149
51036	16,12,7,10	0,0,0,2	5,6,8,3	0,0,0,0	190	149
51037	20,19,15,17	0,0,0,2	10,13,23,9	0,0,0,0	237	149
51038	252,217,333,308	1075,1231,1790,1527	250,285,294,271	1592,1479,1329,1474	196	149
51039	8,4,7,5	3,1,0,1	7,1,9,5	0,1,1,0	196	149
51040	8,4,7,7	27,28,56,37	8,2,9,4	40,40,41,37	196	149
51041	10,4,7,5	0,0,5,4	7,2,9,4	3,7,2,1	196	149
51042	1509,1706,2468,2058	3,1,0,1	2247,2058,1853,2088	0,1,1,0	198	149
51043	28,18,47,38	27,28,56,37	36,38,43,39	40,40,41,37	198	149
51044	697,696,1025,857	0,0,0,0	912,877,831,903	0,0,0,1	198	149
51045	103,79,140,153	0,0,2,2	97,128,115,130	1,2,0,0	198	149
51046	1174,1297,1883,1626	27,28,56,37	1490,1576,1464,1393	40,40,41,37	263	149
51047	3,5,8,8	0,0,0,0	1,6,3,4	0,0,3,0	263	149
51048	1171,1296,1883,1625	0,0,2,2	1490,1575,1463,1394	1,2,0,0	263	149
51049	2823,3154,4561,3830	0,0,2,0	3907,3796,3496,3626	0,0,0,1	263	149
51050	0,1,1,0	0,0,0,0	0,0,1,0	0,0,1,2	191	149
51051	2896,3238,4838,3955	0,0,3,0	4131,3887,3610,3647	0,0,0,0	256	149
51052	479,562,806,710	0,0,5,4	751,660,652,626	3,7,2,1	206	149
51053	0,0,2,2	0,0,0,0	1,1,3,5	0,0,3,0	206	149
51054	729,800,1213,1035	0,0,0,0	1137,1036,926,952	0,0,3,0	218	149
51055	2312,2572,3874,3213	0,4,2,3	3593,3159,2939,3081	4,2,4,6	218	149
51056	761,868,1331,1064	0,0,1,0	1235,1067,936,1106	0,2,0,0	218	149
51057	1038,1021,1535,1390	0,0,1,0	1618,1390,1225,1153	0,2,0,0	279	149
51058	2593,2728,4087,3548	1,1,0,0	3980,3498,3230,3131	0,4,2,1	279	149
51059	1997,1944,2942,2489	0,3,2,3	2979,2511,2375,2197	9,4,6,3	205	149
51060	383,324,580,505	0,0,0,1	581,508,406,396	0,0,0,0	205	149
51061	2157,2232,3238,2776	0,4,0,2	3320,2729,2678,2452	2,4,7,2	226	149
51062	465,453,651,480	0,0,0,1	616,577,554,480	0,2,1,0	201	149
51063	1874,1971,2797,2299	0,0,0,3	2822,2373,2280,2134	0,1,2,0	220	149
51064	1923,1971,2811,2281	5,3,4,3	2843,2472,2237,2238	3,0,1,2	216	149
51065	3,2,4,1	0,0,0,0	6,8,5,3	1,0,0,0	296	149
51066	99,127,181,147	36,47,51,38	112,158,163,130	55,64,54,35	298	149
51067	101,126,182,145	0,1,1,1	111,156,163,130	3,0,0,0	298	149
51068	808,869,1283,1231	0,0,0,0	874,1144,1111,1019	0,2,0,0	222	149
51069	30,35,73,37	380,414,587,638	40,58,61,49	387,541,537,463	219	149
51070	672,655,1065,920	0,0,0,0	808,903,911,850	0,0,3,0	271	149
51071	1140,1210,1794,1473	0,2,0,0	1316,1780,1628,1322	0,0,0,0	245	149
51072	696,732,1093,1187	0,0,0,1	822,1058,954,825	0,0,0,0	227	149
51073	1757,1843,2481,2751	16,18,28,31	2054,2194,2209,1855	23,16,47,27	248	149
51074	5,2,6,10	0,0,0,0	22,13,10,11	0,0,1,0	298	149
51075	3,0,2,2	0,0,0,0	12,2,7,7	0,0,1,0	293	149
51076	0,0,2,0	1,4,2,2	1,0,1,0	8,4,1,5	254	149
51077	217,203,327,193	3,0,0,0	251,279,288,327	0,4,1,0	284	149
51078	225,214,300,263	0,0,0,0	333,358,285,272	0,2,0,0	235	149
51079	277,311,516,419	0,0,2,0	408,428,411,426	0,1,0,0	246	149
51080	226,293,448,359	0,0,4,0	385,426,364,394	0,0,0,0	219	149
51081	700,701,1021,1037	0,0,0,0	792,927,759,755	2,0,0,0	298	149
51082	737,674,941,980	1,1,7,0	775,971,815,717	0,1,2,2	252	149
51083	1195,1272,1494,1664	1,1,3,3	1331,1547,1373,1216	0,1,0,4	222	149
51084	85,64,103,107	0,0,0,1	100,107,104,65	0,0,0,0	188	149
51085	5,17,9,6	57,50,55,81	0,7,8,7	51,67,42,36	298	149
51086	272,237,340,386	52,58,84,62	280,327,379,280	59,76,58,61	239	149
51088	229,185,284,304	82,70,98,82	221,286,312,243	52,66,75,61	200	149
51089	132,145,197,199	1,0,0,0	162,234,200,166	0,2,0,1	261	149
51090	301,341,470,421	1,0,0,0	369,479,456,380	0,2,0,1	231	149
51091	8,5,12,8	0,0,0,0	23,16,9,20	0,1,0,2	263	149
51092	4,1,6,5	0,1,0,0	2,3,10,10	0,0,1,0	233	149
51093	3,4,7,9	4,1,4,6	15,16,10,9	2,4,7,5	298	149
51094	5,4,20,7	8,4,17,2	17,16,9,12	9,2,3,8	298	149
51095	0,1,3,5	5,0,3,5	4,8,3,3	5,0,1,0	298	149
51096	3,4,5,9	2,4,5,8	13,10,7,10	3,2,5,5	298	149
51097	5,4,18,7	2,3,1,1	15,10,6,13	1,2,2,1	298	149
51098	0,1,1,5	1,1,3,0	2,2,0,4	1,0,0,2	298	149
51099	65,58,87,79	5,0,3,5	84,70,73,64	5,0,1,0	298	149
51100	4,1,4,6	0,0,0,0	2,5,7,5	1,2,1,0	298	149
51101	63,61,88,81	1,1,3,0	85,68,71,64	1,0,0,2	298	149
51102	64,60,87,79	0,0,0,2	94,74,75,65	1,0,0,0	298	149
51103	69,61,100,75	5,0,3,5	91,68,69,67	5,0,1,0	298	149
51104	8,4,17,2	0,0,0,0	9,3,3,8	1,2,1,0	298	149
51105	63,60,84,74	1,1,3,0	83,68,68,60	1,0,0,2	298	149
51106	66,62,100,77	0,0,0,2	96,75,72,68	1,0,0,0	298	149
51107	33,35,62,40	0,0,0,0	47,61,47,31	1,2,1,0	242	149
51108	89,92,142,108	0,0,0,0	124,127,112,90	0,1,0,0	242	149
51109	0,0,1,1	0,0,2,0	2,1,3,0	0,0,0,0	228	149
51110	0,0,0,0	0,2,0,0	2,0,0,0	0,0,0,0	294	149
51111	0,2,1,0	0,1,0,0	1,3,0,0	0,0,0,0	298	149
51112	129,171,197,202	0,2,2,5	180,210,192,166	0,9,0,0	241	149
51113	256,274,355,334	0,0,0,1	295,335,363,340	0,0,2,2	290	149
51114	303,310,460,379	0,1,0,0	314,380,383,378	0,0,1,0	298	149
51115	306,330,457,418	0,0,0,0	354,446,398,419	4,0,0,0	291	149
51116	20,22,33,27	4,12,6,3	22,34,28,25	4,9,6,3	202	149
51117	3,2,5,8	0,0,0,1	5,5,2,3	0,5,1,0	202	149
51119	8,14,9,12	0,0,0,1	5,15,14,11	0,5,1,0	191	149
51120	27,23,35,36	0,0,0,0	25,37,36,33	0,1,0,0	191	149
51121	86,86,160,123	0,0,0,1	98,104,69,109	0,0,0,0	276	149
51122	63,61,79,74	0,0,1,0	55,68,35,64	0,0,0,0	298	149
51123	33,36,56,52	1,0,1,0	35,37,31,40	0,0,2,0	298	149
51127	48,39,72,47	1,1,0,0	51,47,47,50	0,0,0,0	223	149
51128	64,89,97,86	1,0,0,0	53,76,83,99	0,0,0,0	298	149
51129	118,131,138,144	0,0,0,0	98,135,130,142	0,1,0,0	269	149
51130	116,155,179,179	0,0,0,0	132,188,177,159	0,2,0,0	267	149
51132	1,1,3,0	66,75,103,102	2,0,1,2	69,94,95,68	196	149
51133	150,183,205,231	0,0,0,1	140,186,155,130	0,0,0,0	245	149
51134	1151,1139,1471,1616	0,0,0,0	1243,1516,1348,1144	0,1,0,0	298	149
51135	437,393,667,543	0,0,0,0	441,605,489,488	0,1,0,0	225	149
51136	288,313,443,413	3,0,2,1	367,464,364,376	0,0,0,0	263	149
51137	215,264,354,315	0,0,0,1	268,376,317,326	0,0,0,0	212	149
51138	375,390,603,622	0,0,0,0	469,625,535,446	2,0,0,0	287	149
51139	102,117,192,183	0,0,0,0	125,186,202,115	0,2,0,0	228	149
51140	269,298,430,445	0,1,0,0	337,360,360,320	1,0,0,0	223	149
51141	198,204,324,263	0,0,0,0	210,263,236,239	1,0,0,0	240	149
51142	187,253,415,310	1,0,0,0	250,334,327,305	0,0,0,0	235	149
51143	47,54,73,42	1,0,0,0	68,70,73,62	0,0,1,0	221	149
51144	68,78,66,70	0,0,0,1	80,81,95,80	0,1,0,0	280	149
