IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
16,24,24,20	28,61,81,30	32,22,32,14	69,81,69,67	298	149
621,725,972,1027	19,21,37,33	718,898,862,811	28,34,22,27	227	149
386,461,536,616	80,79,131,116	445,521,535,460	101,102,82,99	227	149
72,89,132,108	27,21,42,24	99,140,126,126	39,37,30,29	200	149
6,4,7,3	110,166,231,205	5,9,2,5	178,230,183,175	181	149
2,4,9,7	0,1,0,0	13,7,8,8	0,0,0,0	255	149
18,20,51,23	0,0,1,1	25,38,25,35	0,0,0,2	152	149
11,18,25,15	1,2,5,0	17,26,22,21	5,1,2,1	187	149
76,76,106,120	1,2,5,0	89,92,104,111	5,1,2,1	198	149
65,59,83,105	0,1,2,0	75,68,82,90	3,2,0,0	160	149
65,56,82,85	5,8,8,8	82,92,71,82	2,8,12,8	152	149
1,6,6,4	184,217,262,274	7,3,9,4	183,271,232,183	173	149
6,16,11,3	0,0,0,0	14,17,11,9	0,0,0,2	215	149
599,610,854,798	3,0,1,1	689,765,705,676	1,2,2,0	298	149
263,297,335,317	3,5,7,1	310,365,378,309	3,2,1,7	152	149
0,0,0,0	119,131,167,158	0,1,0,1	132,196,151,147	151	149
5,8,9,7	6,7,23,4	8,9,1,12	8,9,2,6	152	149
155,179,297,236	6,8,17,21	174,265,238,251	10,18,23,3	270	149
126,138,227,157	2,5,6,6	111,195,198,190	5,11,4,0	298	149
7,10,22,13	21,24,39,33	16,13,22,35	21,34,18,16	298	149
21,17,27,19	19,28,33,19	31,29,42,16	23,25,33,28	298	149
1,2,1,0	0,0,3,3	0,1,0,2	1,0,0,0	196	149
3,1,5,2	19,7,25,35	2,3,2,1	16,16,16,15	157	149
13,5,9,12	9,17,23,18	2,8,12,6	7,17,9,12	203	149
83,113,149,148	4,1,2,4	131,155,147,89	5,2,9,4	190	149
93,108,149,106	1,4,6,2	134,142,133,131	2,9,5,3	298	149
172,211,326,258	13,17,17,23	271,294,268,214	12,21,18,18	152	149
2,2,1,0	2,2,0,0	0,0,2,0	2,1,0,0	224	149
4,4,17,10	1325,1533,1933,2233	5,12,2,7	1572,1789,1641,1196	165	149
20,31,43,27	1325,1533,1933,2233	23,41,19,21	1572,1789,1641,1196	298	149
1037,1228,1508,1504	5,1,6,5	1198,1332,1183,1184	3,18,2,2	298	149
101,106,168,104	10,12,16,4	133,171,133,142	13,11,13,16	184	149
18,21,12,19	21,36,52,41	19,17,22,15	45,44,47,37	152	149
50,43,69,69	0,0,0,2	68,75,78,60	0,0,0,0	298	149
2,5,1,2	32,52,106,52	3,2,1,5	61,66,59,62	183	149
2,4,2,2	4,7,9,5	4,5,4,3	9,8,8,10	183	149
3,7,4,11	0,0,0,1	7,8,4,7	1,0,0,2	184	149
0,2,3,8	0,0,1,0	4,3,2,2	0,0,0,0	184	149
232,268,416,319	11,10,41,38	321,310,364,322	18,18,29,16	155	149
114,105,185,141	5,3,5,5	104,143,137,117	3,3,8,11	155	149
12,14,19,16	65,63,128,96	8,24,19,17	56,90,91,61	298	149
108,102,126,106	1,3,3,2	120,137,114,130	1,2,3,2	254	149
69,96,100,109	0,0,0,0	101,121,109,102	1,0,1,1	254	149
0,1,2,1	25,16,29,12	2,0,0,1	22,31,19,19	170	149
86,105,135,109	0,0,0,0	98,84,113,99	0,1,0,0	244	149
51,44,66,49	2,1,3,1	56,59,71,62	3,3,8,8	174	149
317,342,407,446	0,0,0,2	340,414,399,303	0,0,0,0	276	149
317,339,405,443	0,0,0,1	338,409,393,299	0,0,0,0	276	149
317,339,404,444	7,7,5,8	338,408,393,299	4,4,8,10	276	149
317,340,404,443	1,3,0,0	338,408,393,299	0,0,1,0	276	149
609,622,768,853	8,18,17,10	621,761,724,561	7,5,7,11	276	149
4,16,9,9	23,25,36,30	12,7,12,14	26,43,27,39	298	149
4,2,6,2	1,0,0,0	2,8,12,8	0,2,0,0	152	149
35,17,50,37	0,0,0,0	21,30,35,30	0,1,2,0	155	149
2,4,4,4	0,0,0,0	1,2,2,5	0,0,1,0	159	149
11,9,25,15	48,68,90,52	14,11,10,15	53,71,61,54	159	149
25,42,58,45	110,111,136,149	31,57,77,41	146,131,97,88	275	149
6,5,12,15	0,0,1,0	19,18,20,14	0,0,0,0	170	149
6,5,10,17	124,153,164,202	12,9,7,16	141,137,136,138	220	149
132,162,229,190	3,2,7,4	174,273,202,209	4,7,1,7	209	149
70,57,112,108	0,0,0,0	78,94,83,55	0,0,0,1	231	149
3,5,18,7	127,127,147,175	10,7,3,14	191,196,175,130	239	149
19,26,30,25	746,841,1292,1144	20,26,26,13	860,1129,1002,904	165	149
109,125,157,129	0,0,0,0	154,148,129,88	1,0,0,0	154	149
18,12,20,16	1,0,0,0	16,18,16,19	0,7,3,1	154	149
3,1,4,4	33,42,74,76	4,2,1,0	41,60,51,58	261	149
0,2,0,1	28,44,69,42	0,2,0,3	44,47,48,43	171	149
25,29,43,37	7,3,5,5	25,45,31,36	2,5,4,13	152	149
0,0,3,0	0,0,4,0	0,4,3,1	0,0,0,0	152	149
110,108,168,146	4,6,5,3	126,123,115,144	11,9,8,5	152	149
40,23,57,57	2,3,1,1	24,29,17,42	1,0,0,3	152	149
85,96,186,189	6,4,10,12	153,156,123,144	5,2,9,10	152	149
6,11,18,27	0,0,0,0	9,17,8,20	0,0,9,0	152	149
604,630,802,882	0,0,0,0	631,742,688,593	0,0,1,0	278	149
1,1,3,5	635,718,990,1050	4,3,3,3	714,865,760,692	298	149
164,171,233,217	2,2,8,3	213,191,147,195	2,0,3,1	151	149
20,16,31,27	152,182,230,206	18,17,18,9	199,185,150,228	152	149
23,32,16,24	8,15,6,11	14,17,34,16	6,5,12,16	152	149
213,241,349,271	8,14,19,6	245,291,295,328	6,7,7,10	290	149
100,120,211,140	0,0,0,1	125,167,165,198	0,5,0,0	290	149
35,59,60,56	59,65,59,45	60,66,58,54	40,50,44,48	164	149
4,6,5,6	126,150,208,193	7,7,9,6	134,189,156,164	164	149
60,83,94,107	309,413,678,650	85,89,104,71	505,565,517,481	298	149
402,485,698,694	63,68,124,119	567,715,571,550	91,114,78,103	152	149
69,106,98,91	11,11,10,8	97,116,120,90	7,8,12,8	178	149
40,53,51,34	30,41,65,30	39,55,51,47	61,81,64,34	152	149
38,54,119,56	0,0,1,0	58,88,106,95	0,1,2,0	298	149
21,20,34,39	8,17,16,28	36,23,41,23	13,24,10,18	298	149
62,59,125,77	5,0,2,3	116,121,134,89	0,1,1,1	174	149
0,1,0,0	0,0,0,0	0,1,0,1	0,1,0,0	152	149
0,0,0,0	1,3,1,0	0,1,2,0	1,1,0,0	152	149
1,1,0,2	0,0,0,0	1,3,1,3	1,0,0,1	275	149
173,182,261,224	0,1,2,0	246,240,211,178	0,3,0,1	152	149
35,49,71,26	92,108,128,107	32,58,71,40	101,141,104,123	152	149
623,873,1553,848	1,0,0,0	1162,1553,1453,1347	0,1,0,1	281	149
56,61,104,38	126,185,291,179	107,124,112,81	248,322,271,236	183	149
111,80,130,89	182,203,382,234	98,130,151,90	260,358,410,317	183	149
1170,1218,1636,1790	20,25,22,20	1084,1454,1380,1186	13,18,19,16	161	149
1,7,4,0	0,0,0,1	1,8,2,1	0,2,0,0	154	149
15,23,20,11	1,4,1,0	9,24,19,17	4,1,0,1	154	149
257,248,367,305	69,89,102,84	265,317,298,305	91,85,99,84	152	149
12,9,21,17	319,329,519,373	15,21,14,12	318,353,371,354	158	149
12,13,12,7	2190,2433,3068,3297	5,22,9,14	2618,2771,2905,2347	222	149
17,21,26,30	18,44,68,42	20,26,20,15	49,51,57,48	152	149
207,242,294,314	0,0,0,0	219,271,312,225	2,0,0,2	298	149
0,0,1,0	18,22,29,33	0,0,0,2	28,19,28,23	193	149
509,580,884,764	7,5,10,17	703,832,677,753	15,10,7,12	170	149
481,461,748,750	0,0,0,0	632,824,636,609	0,1,0,0	298	149
0,0,3,2	97,109,155,152	2,2,1,1	112,158,144,135	161	149
21,16,23,12	8,1,12,1	23,27,15,15	2,3,7,3	298	149
32,25,32,18	85,85,157,124	36,34,24,16	94,106,153,142	298	149
0,0,0,1	0,0,0,0	1,0,0,0	0,2,0,0	152	149
64,62,77,84	0,1,1,2	61,57,48,56	2,0,0,4	230	149
66,78,102,81	0,0,0,0	68,84,62,75	0,0,1,0	298	149
158,152,269,218	12,18,11,18	195,205,180,191	24,12,15,12	200	149
261,315,473,426	0,0,0,0	405,378,352,349	0,0,0,2	298	149
327,382,597,529	7,3,7,6	486,468,437,426	3,7,9,11	214	149
51,85,120,74	1,3,4,4	70,86,88,90	8,4,1,0	155	149
31,23,24,27	2,0,4,4	16,20,20,16	3,1,1,2	185	149
0,0,8,2	0,5,4,2	8,4,3,9	3,4,0,3	152	149
15,17,42,36	1,0,2,0	24,26,25,27	0,2,1,0	206	149
114,138,220,139	27,17,51,34	148,202,186,153	26,43,53,26	187	149
8,8,14,4	122,144,164,142	6,7,6,3	157,147,169,123	237	149
47,87,96,50	88,140,172,145	84,133,104,74	130,173,167,145	225	149
274,326,466,283	7,6,15,8	351,397,432,327	8,15,8,6	152	149
1,2,2,0	5,7,7,1	0,0,1,3	4,4,2,6	186	149
34,36,43,30	1,2,6,1	24,57,43,32	4,7,3,6	154	149
23,24,28,36	1,7,5,2	35,23,29,34	1,5,1,4	153	149
18,24,38,15	432,462,711,693	21,22,18,30	527,503,500,508	298	149
74,95,143,120	2,9,4,6	80,109,86,69	5,3,5,6	212	149
18,19,48,30	24,13,16,26	17,33,40,21	13,21,18,14	154	149
38,60,108,82	2,3,7,5	107,123,69,69	1,4,10,6	152	149
3,8,16,4	57,60,82,89	8,9,14,4	67,90,90,50	265	149
321,321,501,473	36,40,62,56	381,354,454,363	54,35,52,51	152	149
219,361,590,238	25,34,72,17	593,701,710,507	74,71,78,53	207	149
110,108,121,107	1,0,0,0	142,139,116,114	4,2,2,0	168	149
15,7,16,9	0,0,0,0	14,16,10,10	0,2,0,0	168	149
163,177,177,169	0,0,0,0	234,280,229,219	0,0,2,0	298	149
109,123,112,133	1,0,0,0	143,165,129,148	0,0,1,0	152	149
118,132,229,171	0,0,0,1	154,143,119,125	0,0,0,0	298	149
0,1,0,0	2,5,3,8	4,1,4,1	4,3,4,2	210	149
3,3,0,2	0,0,3,1	1,1,10,1	2,2,3,2	268	149
2,2,0,1	3,2,5,0	0,0,2,2	1,1,3,3	182	149
716,832,1166,886	59,59,108,75	938,1172,1003,915	81,110,107,85	168	149
30,53,85,72	7,7,15,5	54,57,50,39	4,14,6,9	213	149
172,179,246,165	46,65,64,66	175,222,181,208	37,52,51,71	152	149
19,18,29,30	87,116,151,145	20,28,30,35	118,132,124,103	152	149
3,0,4,2	2,0,3,0	2,2,7,0	0,1,0,0	152	149
354,423,543,546	633,720,959,773	374,528,457,385	797,839,882,742	152	149
759,937,1128,1209	96,103,173,146	904,1185,970,882	140,130,122,124	298	149
137,125,143,199	265,273,335,375	127,185,192,137	289,348,321,288	158	149
21,19,62,31	0,2,3,7	29,37,42,22	5,11,0,2	166	149
53,80,115,83	9,7,18,15	73,81,81,92	11,5,10,10	166	149
163,152,223,227	4,6,11,11	175,213,166,202	8,8,5,3	203	149
12,22,28,20	1519,1657,2916,1630	30,32,35,21	2108,2956,3002,2258	298	149
140,188,301,196	723,925,1443,979	195,307,306,225	1100,1534,1499,1085	152	149
0,1,7,1	5,1,3,4	0,1,3,2	2,4,1,2	244	149
16,32,27,16	19,6,25,19	30,33,47,32	23,19,11,20	298	149
104,124,150,99	36,50,73,48	116,124,147,106	39,53,62,67	155	149
1,1,1,1	73,90,102,108	1,0,0,0	82,83,84,93	168	149
1,1,7,0	72,86,111,99	0,7,3,0	85,93,91,85	220	149
170,176,335,278	0,2,2,1	199,232,231,169	0,1,0,0	162	149
4,14,2,11	0,2,2,1	5,12,14,7	0,1,0,0	200	149
1,1,0,1	167,163,333,268	1,2,3,1	195,222,220,163	187	149
2,4,3,2	32,49,105,97	0,6,8,4	56,93,75,66	298	149
0,1,2,0	4,2,6,6	2,0,1,1	6,9,1,5	207	149
0,2,0,0	11,16,30,18	3,3,3,0	23,23,14,16	165	149
172,228,317,257	23,18,24,31	228,251,228,221	25,39,19,18	298	149
0,5,8,4	0,1,1,2	2,6,5,1	2,0,1,0	152	149
2,3,3,5	1102,1221,1797,1595	3,3,3,2	1326,1623,1514,1513	197	149
1034,1098,1587,1510	105,132,152,186	1156,1419,1455,1251	118,175,172,145	167	149
790,882,1290,1247	37,37,56,37	936,1155,1168,1120	30,55,52,60	161	149
17,29,33,19	4,0,5,4	32,42,31,29	3,3,5,5	298	149
8,6,11,16	6,6,6,6	14,11,9,14	9,12,6,0	152	149
0,1,1,4	0,0,0,0	1,0,0,3	0,0,0,1	152	149
0,0,3,0	6,6,3,0	0,1,1,10	8,1,9,1	235	149
9,7,14,11	1115,1203,1887,1602	8,11,8,18	1368,1473,1356,1400	237	149
103,151,157,160	16,4,16,20	146,188,166,155	25,22,20,18	188	149
24,23,37,35	83,87,167,115	24,42,48,43	91,144,132,118	230	149
67,59,91,80	4,2,4,4	59,106,83,104	4,6,2,6	270	149
126,123,221,160	4,2,4,4	126,208,167,179	4,6,2,6	189	149
3,1,2,0	0,0,4,2	2,2,4,1	0,0,0,2	176	149
41,42,60,59	43,54,59,65	44,51,57,42	55,46,63,36	152	149
65,71,69,74	34,31,55,49	81,62,73,57	19,47,35,29	298	149
28,39,42,31	65,76,92,75	42,46,43,42	89,95,72,103	152	149
306,295,395,375	35,31,31,31	345,378,388,282	33,31,45,33	155	149
9,8,8,13	0,0,0,0	3,8,7,4	0,0,1,0	155	149
562,628,888,791	27,11,44,29	742,806,738,657	25,19,35,17	153	149
1,3,5,0	2,1,0,0	3,6,5,1	0,2,1,1	238	149
477,558,794,692	92,87,89,85	495,674,597,504	84,69,93,79	228	149
221,211,359,296	1,1,1,0	204,295,253,212	0,2,2,0	228	149
2,5,3,3	1,0,0,0	2,5,6,4	0,1,0,0	227	149
3,7,8,3	94,99,129,114	3,6,7,4	143,105,119,148	227	149
0,4,1,3	8,6,3,8	1,2,5,3	2,6,1,4	153	149
0,3,2,1	4,2,5,0	0,2,4,5	3,3,5,5	153	149
112,137,210,82	0,0,0,1	161,189,146,167	2,1,0,0	153	149
4,5,11,6	2,0,0,0	3,4,2,4	0,0,1,0	152	149
9,2,4,6	5,5,6,4	7,7,2,3	9,12,8,8	194	149
13,6,13,11	0,2,0,0	8,11,4,7	0,0,2,0	197	149
9,9,15,9	0,2,0,0	10,16,10,12	0,0,2,0	152	149
0,0,0,2	0,0,0,0	4,0,1,0	0,0,0,1	159	149
0,0,1,0	0,0,0,0	0,0,0,0	0,0,0,1	295	149
0,0,1,0	0,0,0,2	0,0,0,0	4,0,1,0	285	149
0,0,1,0	0,2,0,0	0,2,0,0	0,0,0,1	228	149
0,1,7,3	2,2,9,4	3,2,6,6	2,1,9,10	152	149
2,0,0,1	66,65,103,85	1,1,1,4	77,95,99,63	186	149
0,0,1,0	92,98,144,136	1,1,0,0	102,139,133,75	298	149
155,185,281,174	2,5,4,6	159,201,233,153	3,1,3,2	206	149
70,67,114,85	13,10,15,16	84,101,61,65	5,9,11,24	152	149
26,12,37,16	0,1,9,4	38,34,35,40	4,4,1,2	152	149
18,16,23,16	1803,1924,3072,2769	11,23,18,22	2079,2715,2491,2356	152	149
130,148,168,181	43,32,52,67	161,160,125,172	58,53,51,44	152	149
42,48,75,74	107,117,171,134	63,98,71,58	119,143,185,128	206	149
21,23,31,35	2,0,0,4	33,34,39,31	0,5,1,3	206	149
1,1,0,3	59,73,97,90	3,2,1,4	94,133,82,138	175	149
381,352,648,507	0,0,0,0	529,514,442,525	1,1,0,1	298	149
1,0,1,0	0,0,1,2	2,0,0,0	0,1,1,0	152	149
1,0,4,0	3,9,8,6	1,3,0,0	2,2,7,5	152	149
58,50,52,40	3,9,8,6	44,62,44,40	2,2,7,5	298	149
57,52,51,40	0,0,3,0	43,62,44,41	0,3,0,0	298	149
2,0,1,0	0,0,0,0	1,0,0,0	1,0,0,0	152	149
14,21,32,22	30,49,61,41	30,21,18,33	69,67,60,41	152	149
423,475,630,574	0,1,0,0	582,639,546,540	2,0,2,0	298	149
77,105,141,111	0,0,0,0	104,137,119,120	2,0,0,0	196	149
321,392,507,462	0,3,2,4	469,547,410,460	4,2,6,5	196	149
783,777,1230,1127	34,26,44,33	820,1139,977,907	29,74,45,54	154	149
15,22,26,29	0,0,1,11	18,26,36,31	2,0,0,1	154	149
28,21,46,33	4,5,5,5	40,38,47,48	5,1,7,4	152	149
46,56,72,58	1,0,0,0	59,83,66,60	1,0,0,0	298	149
7,14,28,16	0,1,0,0	19,24,29,16	0,0,0,0	152	149
178,183,329,257	0,0,0,2	276,323,309,227	0,0,1,1	298	149
0,1,2,1	178,228,262,282	5,1,3,2	252,302,257,246	181	149
3,1,15,3	8,5,12,4	4,9,10,5	6,8,6,8	193	149
0,0,3,0	35,46,61,61	0,0,0,0	30,45,47,15	161	149
5,3,7,10	0,2,2,0	5,6,12,1	0,0,0,0	233	149
8,20,13,20	15,36,51,33	8,15,26,4	17,27,30,18	233	149
7,4,10,11	15,36,51,33	5,7,16,1	17,27,30,18	236	149
2,1,4,1	3,17,7,10	0,1,4,0	3,9,14,3	152	149
6,2,6,4	15,36,51,33	2,3,6,2	17,27,30,18	152	149
8,20,13,19	6,2,6,3	8,15,26,4	2,3,6,2	230	149
3,4,2,4	0,4,1,4	0,4,7,3	0,2,5,5	273	149
246,249,362,312	14,16,18,17	299,355,290,283	24,14,17,13	298	149
384,366,605,553	14,16,18,17	486,586,431,445	24,14,17,13	298	149
235,229,393,368	27,38,45,36	307,409,260,310	37,37,44,47	224	149
0,0,1,0	15,33,36,17	0,0,0,0	19,25,19,24	166	149
6,4,22,8	1,0,1,0	14,8,2,5	0,0,0,0	185	149
0,0,0,0	25,17,43,33	0,0,2,0	42,48,25,35	162	149
4,2,3,2	5,5,9,3	3,4,5,4	2,0,4,6	152	149
0,0,2,1	2,2,7,9	0,0,3,0	6,1,8,0	167	149
264,262,452,415	0,1,0,0	358,495,347,358	0,0,0,0	150	149
58,47,87,79	1,11,13,15	73,72,73,71	14,12,9,8	152	149
65,70,129,87	60,57,84,94	84,124,83,79	83,91,78,67	230	149
45,25,44,38	0,1,0,1	29,46,35,32	1,1,0,0	190	149
104,96,89,105	2,1,0,1	81,107,91,75	1,0,2,0	243	149
0,1,1,1	15,23,44,17	2,2,0,0	31,29,24,28	170	149
48,36,74,68	24,15,28,20	66,77,70,56	18,21,22,37	152	149
11,15,19,12	0,0,0,0	22,14,22,26	0,0,0,1	154	149
24,21,27,21	34,45,55,39	18,33,20,24	38,47,35,42	152	149
78,103,132,127	4,1,10,4	77,128,138,106	3,4,6,0	264	149
67,74,145,97	0,0,0,0	125,122,97,98	1,0,0,0	298	149
6,15,25,11	4,5,2,1	15,20,4,29	5,6,0,3	182	149
35,79,108,59	4,9,10,2	73,74,63,88	5,6,10,5	182	149
3,10,11,7	67,74,121,69	1,9,2,8	102,125,86,110	202	149
1,3,4,4	6,4,19,12	6,12,6,1	15,11,13,6	152	149
9,10,13,12	37,53,56,55	5,6,8,14	45,47,59,33	164	149
10,10,16,20	62,75,126,115	9,6,9,5	121,114,78,74	174	149
5,1,2,2	0,0,0,0	2,1,1,0	0,2,0,0	174	149
110,131,241,127	2,3,6,3	147,230,203,179	3,5,4,6	222	149
2511,2990,4571,3235	0,0,0,0	3596,4513,3875,3407	0,0,0,1	298	149
100,174,218,166	3,2,4,3	151,146,122,149	2,3,2,2	156	149
1,4,4,9	10,7,7,10	1,9,3,1	10,7,12,14	152	149
35,27,60,40	4,0,3,6	33,45,31,31	7,1,2,1	207	149
8,8,4,7	7,12,8,20	6,8,11,11	7,14,15,13	152	149
38,46,46,52	742,689,1138,1049	32,57,47,45	878,829,851,840	155	149
5,6,6,2	0,0,5,0	4,3,4,1	2,0,0,0	152	149
2,0,3,0	0,0,0,0	2,3,0,0	0,1,0,1	152	149
19,22,40,18	0,0,0,0	27,36,30,29	0,0,0,1	298	149
197,249,364,320	0,0,3,0	263,292,229,226	0,5,0,4	156	149
5,6,9,1	2,0,3,1	2,1,6,3	2,2,4,4	231	149
548,623,821,758	547,583,803,753	634,744,744,603	613,791,742,580	209	149
2371,2607,3640,3289	1,0,1,2	2695,3396,3108,2749	7,6,1,1	273	149
141,153,210,204	0,1,4,2	182,176,172,175	0,0,0,0	155	149
157,224,308,302	2,1,0,0	227,310,293,249	0,0,0,0	287	149
128,137,189,123	0,8,4,10	180,181,203,179	7,12,4,3	298	149
105,118,160,107	3,5,2,1	154,151,165,163	0,6,4,3	153	149
3,7,12,7	206,143,233,240	16,8,2,5	195,240,178,147	218	149
414,361,532,470	0,0,0,0	507,585,415,508	1,0,0,2	298	149
39,45,76,47	18,34,31,37	43,47,49,67	27,34,27,32	195	149
15,11,22,18	0,0,0,0	17,18,13,25	0,0,1,0	195	149
14,25,19,31	3,6,2,0	14,23,7,18	3,4,1,2	153	149
8,8,8,9	13,22,19,34	10,8,16,5	26,21,30,33	152	149
1,0,2,0	23,31,17,31	1,2,0,1	26,48,29,29	265	149
70,91,136,113	2,1,2,0	115,96,116,75	2,0,1,2	154	149
23,31,67,29	1,1,2,3	37,35,39,33	1,6,4,4	201	149
6,8,21,9	249,317,459,360	10,10,9,14	339,362,357,299	213	149
8,8,24,10	6,5,8,6	14,9,13,20	4,1,6,3	213	149
394,404,618,511	0,0,0,0	484,516,483,416	0,0,6,0	184	149
155,126,252,180	4,2,5,3	180,221,184,176	3,3,6,3	202	149
5,8,17,6	352,376,535,367	9,21,18,7	528,524,554,478	198	149
1,0,4,2	2,2,2,1	3,1,1,4	0,3,1,4	152	149
2,2,2,2	1,1,4,3	3,0,1,4	4,1,5,0	152	149
15,22,33,21	0,0,0,0	26,21,14,12	1,0,0,0	153	149
0,0,0,0	1,1,7,4	1,0,1,1	2,2,2,1	215	149
57,69,104,88	1,0,4,2	79,105,94,83	1,0,0,0	183	149
57,64,86,67	2,2,1,3	67,76,56,60	7,2,3,6	206	149
86,82,125,115	1,2,0,0	132,107,102,103	0,0,0,0	208	149
0,0,0,4	17,19,32,33	2,3,1,2	22,30,43,20	189	149
4,4,3,2	2,2,3,3	11,3,5,1	1,0,3,0	154	149
50,52,59,50	1,5,6,4	34,81,61,38	3,6,4,2	155	149
2,1,2,0	51,75,87,85	5,2,3,0	56,59,76,54	223	149
88,94,121,145	2,0,0,0	96,123,91,91	0,0,0,5	153	149
68,61,76,113	9,4,11,19	64,65,68,58	2,21,15,6	152	149
25,35,36,43	0,0,2,0	44,54,51,48	0,2,4,2	298	149
40,51,59,70	0,0,2,0	70,74,67,59	0,2,4,2	298	149
30,38,52,60	0,0,0,1	48,49,49,48	0,2,3,6	298	149
69,87,120,97	0,0,0,0	100,94,105,88	3,0,0,0	153	149
11,7,5,6	0,1,0,1	6,15,5,7	0,0,0,1	153	149
2,1,0,2	340,312,531,497	2,1,3,1	379,410,330,357	179	149
7,11,10,16	0,2,1,0	11,13,19,19	1,3,0,0	155	149
6,8,8,13	3,0,0,1	9,8,6,15	0,0,1,0	155	149
188,171,300,241	3,4,11,8	279,288,287,263	15,17,10,12	225	149
56,59,58,64	0,1,0,2	54,53,49,47	0,1,1,0	160	149
87,71,131,108	0,1,0,0	76,100,104,90	0,0,0,0	298	149
114,134,154,136	4,5,20,4	146,166,138,119	9,10,9,7	267	149
0,1,1,0	80,97,144,140	1,0,0,2	153,159,105,115	158	149
1,0,1,0	165,183,294,223	1,0,0,1	176,221,208,203	161	149
9,7,10,18	7,18,19,14	13,30,8,7	16,23,17,14	159	149
101,129,219,170	0,1,5,2	123,156,152,157	3,2,1,3	246	149
61,56,90,75	26,42,93,29	69,93,74,69	44,59,48,62	152	149
192,202,353,241	8,27,24,18	237,318,317,260	34,16,22,31	152	149
27,26,44,44	167,137,207,203	38,37,35,27	158,189,175,165	166	149
7,7,21,20	0,0,1,0	17,3,11,14	0,0,0,0	189	149
1,0,8,4	0,0,0,0	1,0,0,1	2,0,0,0	290	149
26,29,42,25	99,107,118,141	28,12,33,23	108,138,115,114	158	149
26,30,42,27	208,221,358,325	29,13,34,24	254,305,274,220	161	149
99,108,118,143	208,221,358,325	109,139,116,115	254,305,274,220	152	149
21,28,32,32	1,0,0,0	30,29,28,23	0,0,0,0	159	149
177,188,277,279	8,7,7,9	241,276,227,249	14,13,6,15	222	149
554,603,876,834	6,7,6,7	668,751,674,710	14,9,21,9	232	149
0,0,1,0	1,1,0,0	0,0,0,0	1,0,0,1	203	149
72,70,95,106	8,0,6,0	71,55,90,96	1,1,0,1	159	149
73,76,106,96	0,1,0,3	86,92,75,74	1,0,2,0	153	149
28,42,67,39	0,4,7,0	53,63,52,45	1,1,4,2	152	149
9,15,24,20	76,86,134,91	26,28,29,24	81,113,112,128	245	149
16,10,12,16	2401,2178,2585,3166	16,16,15,5	2036,2597,2741,1644	169	149
1,1,0,0	0,0,0,1	1,0,0,0	0,0,0,0	298	149
192,188,394,221	39,66,92,102	307,375,378,295	48,86,73,49	298	149
3,4,9,32	5,2,0,2	14,9,9,10	0,2,3,0	152	149
14,15,8,7	1,0,0,0	16,9,9,11	2,1,0,3	152	149
28,43,45,39	5,2,3,3	42,49,32,44	1,2,5,7	152	149
79,82,124,92	1,2,1,3	82,78,104,81	0,0,0,2	154	149
42,82,88,77	1,0,4,2	60,111,94,80	2,3,3,2	152	149
207,218,218,232	288,338,421,461	232,235,202,186	356,418,332,361	170	149
68,87,110,91	7,3,3,0	101,84,94,98	4,3,5,3	155	149
113,125,142,87	574,561,889,732	151,148,144,114	628,811,776,643	298	149
328,328,500,454	367,373,539,424	359,470,430,381	409,499,442,400	290	149
17,37,55,22	897,887,1228,1108	21,32,46,37	1045,1158,1034,903	251	149
136,151,213,177	0,2,5,1	189,215,201,210	1,2,1,2	185	149
76,63,77,90	1,1,0,0	101,65,93,59	0,0,1,0	214	149
0,1,0,1	11,9,6,6	0,0,0,0	1,10,10,9	197	149
10,9,8,8	0,0,1,0	5,4,8,4	0,1,1,0	153	149
6,5,3,3	0,0,2,1	1,1,5,8	0,3,1,0	153	149
0,6,2,1	0,1,0,0	0,1,1,0	0,0,0,2	159	149
265,284,447,363	45,61,109,74	357,394,373,347	58,80,60,63	152	149
48,55,103,68	4,2,2,4	81,104,62,88	0,1,2,0	298	149
1,2,4,5	2,0,6,3	2,4,4,2	2,0,0,2	223	149
11,20,14,17	0,0,0,0	16,17,19,10	0,1,2,0	248	149
17,20,22,29	0,0,0,0	36,25,24,18	1,0,0,5	198	149
3,0,1,0	34,45,57,51	4,4,3,1	49,62,60,46	198	149
4,4,3,1	2,0,2,0	4,4,5,3	3,4,1,0	202	149
35,49,59,52	2,0,2,0	49,62,62,48	3,4,1,0	153	149
25,36,56,45	4,5,6,2	26,40,45,57	7,6,12,11	153	149
31,52,67,37	56,55,80,52	65,59,76,50	63,60,69,66	153	149
627,685,811,798	0,1,2,0	651,722,672,622	0,1,1,1	298	149
205,222,395,267	0,0,2,0	320,414,332,348	0,0,1,0	203	149
30,28,68,35	19,24,36,21	45,64,60,47	33,24,18,20	296	149
31,28,70,35	55,43,79,45	45,65,60,49	64,56,54,48	298	149
20,24,38,21	55,43,79,45	33,25,19,22	64,56,54,48	152	149
96,114,159,93	2,6,16,1	190,186,187,137	2,3,3,1	152	149
1,1,11,7	8,5,21,5	0,1,3,4	5,12,15,14	180	149
22,36,62,20	79,107,156,113	47,56,34,70	134,144,99,149	298	149
47,34,108,39	268,290,454,348	121,137,140,106	322,404,449,370	298	149
32,14,51,32	2,2,5,2	24,70,25,27	2,1,4,2	175	149
