ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR
1103	1,0,0,0	0,0,0,2	1,1,3,0	0,0,0,0	188	149	0.999202115572178	0.999202115572178
1104	2590,2626,3621,3896	47,61,71,25	2927,3403,2939,2599	20,25,58,10	298	149	0.0355015277098403	0.401568244563648
1105	250,270,310,297	44,75,68,99	261,297,323,247	60,101,98,73	152	149	0.167269649858862	0.594146864960031
1106	35,49,40,34	2,2,2,6	83,43,41,48	0,5,7,10	177	149	0.913829805710778	0.999202115572178
1109	22,28,45,51	147,182,229,201	45,51,44,33	236,225,180,189	244	149	0.449813257154945	0.804763936330372
1110	115,121,143,157	99,128,186,149	137,188,149,115	127,168,141,90	152	149	0.143293115824033	0.576260072060216
1111	92,79,157,112	133,116,211,151	84,99,116,93	123,160,124,145	152	149	0.903215127546661	0.999202115572178
1112	5,7,22,10	122,115,171,150	6,9,13,22	85,147,175,133	152	149	0.546762591160767	0.871556278119488
1113	34,44,51,65	122,115,171,150	52,48,43,37	85,147,175,133	213	149	0.913218680330787	0.999202115572178
1114	34,44,50,65	5,7,21,10	50,45,40,34	4,6,10,19	210	149	0.999202115572178	0.999202115572178
1115	76,140,206,165	2,0,0,0	169,222,180,162	0,0,0,0	298	149	0.452993182670918	0.806937096766502
1116	2,3,13,3	719,729,1111,966	2,2,3,5	803,897,877,823	168	149	0.456833107797205	0.809597405977153
1117	181,220,263,231	29,48,60,67	189,226,295,195	48,57,69,48	155	149	0.476177436517418	0.825669153015421
1118	2,5,7,5	0,0,0,0	9,15,10,11	0,0,0,1	160	149	0.191789483474519	0.618941467679566
1119	0,0,0,1	0,0,0,0	0,0,0,0	1,0,0,1	163	149	0.0638226750101709	0.474798679172774
1120	5,10,19,11	0,0,0,0	27,25,18,23	0,1,0,0	163	149	0.170343176881251	0.594146864960031
1121	29,47,78,40	0,0,1,0	55,63,67,91	0,0,0,0	298	149	0.240357906032625	0.682152584316055
1123	53,70,54,48	6,5,2,8	60,65,63,74	10,6,5,5	152	149	0.841467910131819	0.999202115572178
1124	32,27,64,18	0,0,2,0	53,60,73,62	0,7,1,1	153	149	0.999202115572178	0.999202115572178
1125	38,22,97,26	11,6,8,4	78,89,94,77	10,23,27,11	155	149	0.539746309663418	0.869629702899217
1126	222,225,341,329	5,8,18,9	224,302,266,241	11,10,9,10	158	149	0.700182848855002	0.950082874222948
1127	10,8,12,17	0,0,0,0	8,13,9,10	0,0,2,0	158	149	0.36168385292829	0.758131539443176
1128	23,24,50,27	262,270,352,352	30,37,32,25	333,345,342,304	239	149	0.796409721480186	0.999202115572178
1129	3,1,3,3	15,15,31,19	0,2,1,2	23,29,19,34	243	149	0.0266060331173876	0.365858537154596
1130	11,10,23,12	87,127,159,150	16,12,13,10	122,146,150,127	233	149	0.50231326855718	0.842179779785946
1131	0,2,0,1	155,141,233,254	2,0,1,3	213,192,177,184	260	149	0.282043699252958	0.725160256323091
1132	47,45,67,56	7,4,10,4	37,75,41,37	2,10,6,5	152	149	0.811720482943494	0.999202115572178
1134	313,369,463,450	2,4,0,2	435,477,485,428	1,0,2,3	173	149	0.484368174878787	0.831097252842582
1135	2,9,4,10	0,0,0,3	2,5,10,9	2,3,3,0	152	149	0.149458052877819	0.578060183490529
1136	0,0,0,0	0,1,2,2	0,2,0,1	1,1,2,2	152	149	0.01099394568704	0.265224450350589
1137	3,10,5,0	13,39,28,28	12,19,12,3	31,31,32,28	152	149	0.0153504580813558	0.297306513594561
1139	1,3,7,9	252,331,408,311	9,8,6,5	283,363,322,290	164	149	0.134994378288304	0.564957778908185
1140	3,1,1,3	0,0,1,0	0,3,0,1	0,0,0,0	153	149	0.999202115572178	0.999202115572178
1141	389,402,577,496	2,2,6,1	449,520,482,414	3,4,5,4	153	149	0.335266533971027	0.740698198699279
1143	11,12,15,14	0,0,0,0	11,11,12,12	0,1,0,0	209	149	0.14298486831651	0.576172755863021
1145	183,193,254,215	11,6,8,3	204,216,199,228	9,4,15,3	214	149	0.959274278995373	0.999202115572178
1147	16,23,20,21	10,6,2,19	17,19,35,12	5,12,16,17	257	149	0.204472294875006	0.638451135176255
